time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc,v_pred
973.000,0.00,31.250,31.303,12.0468,90.4630,91.1974,88.0765,90.2298,12.0455
974.000,0.00,31.250,31.445,12.0408,90.4153,91.1537,88.0329,90.1677,12.0376
975.000,0.00,31.250,31.283,12.0408,90.3677,91.1100,87.9892,90.1145,12.0343
976.000,0.00,31.250,31.237,12.0093,90.3200,91.0664,87.9455,89.9799,12.0268
977.000,0.00,31.250,31.250,12.0211,90.2723,91.0227,87.9018,89.9684,12.0229
978.000,0.00,31.250,31.420,12.0075,90.2246,90.9790,87.8581,89.7368,12.0096
979.000,0.00,31.250,31.443,12.0222,90.1769,90.9353,87.8145,89.9624,12.0140
980.000,0.00,31.250,31.244,11.9855,90.1292,90.8916,87.7708,89.7555,12.0069
981.000,0.00,31.250,31.322,11.9900,90.0815,90.8479,87.7271,89.5973,11.9978
982.000,0.00,31.250,31.280,12.0048,90.0339,90.8043,87.6834,89.6741,11.9985
983.000,0.00,31.250,31.369,11.9814,89.9862,90.7606,87.6397,89.6250,11.9932
984.000,0.00,31.250,31.321,11.9979,89.9385,90.7169,87.5961,89.5976,11.9907
985.000,0.00,31.250,31.288,11.9647,89.8908,90.6731,87.5523,89.3209,11.9797
986.000,0.00,31.250,31.282,11.9689,89.8431,90.6294,87.5086,89.4381,11.9818
987.000,0.00,31.250,31.507,11.9795,89.7954,90.5857,87.4648,89.5455,11.9805
988.000,0.00,-12.500,-12.249,12.5552,89.7481,90.5423,87.4215,89.2263,12.5588
989.000,0.00,-12.500,-12.378,12.6036,89.7672,90.5593,87.4385,89.6084,12.5937
990.000,0.00,-12.500,-12.515,12.6266,89.7862,90.5763,87.4555,89.9302,12.6255
991.000,0.00,-12.500,-12.497,12.6512,89.8053,90.5934,87.4726,89.9082,12.6428
992.000,0.00,-12.500,-12.383,12.6714,89.8244,90.6104,87.4896,89.8120,12.6557
993.000,0.00,-12.500,-12.408,12.6730,89.8435,90.6274,87.5066,89.7642,12.6713
994.000,0.00,-12.500,-12.352,12.6989,89.8625,90.6444,87.5236,89.9392,12.6926
995.000,0.00,-12.500,-12.397,12.7138,89.8816,90.6614,87.5406,89.8844,12.7070
996.000,0.00,12.500,12.504,12.3652,89.9005,90.6783,87.5574,89.7374,12.3807
997.000,0.00,12.500,12.670,12.3714,89.8814,90.6604,87.5396,89.7664,12.3814
998.000,0.00,12.500,12.529,12.3631,89.8623,90.6425,87.5217,89.4535,12.3746
999.000,0.00,12.500,12.752,12.3631,89.8433,90.6246,87.5038,89.6123,12.3788
1000.000,0.00,12.500,12.593,12.4007,89.8242,90.6068,87.4859,89.6883,12.3853
1001.000,0.00,12.500,12.628,12.3775,89.8051,90.5889,87.4680,89.5870,12.3832
1002.000,0.00,12.500,12.687,12.3720,89.7861,90.5710,87.4502,89.4319,12.3789
1003.000,0.00,12.500,12.497,12.3844,89.7670,90.5531,87.4323,89.6636,12.3910
1004.000,0.00,12.500,12.620,12.4021,89.7479,90.5352,87.4144,89.6497,12.3906
1005.000,0.00,12.500,12.685,12.3845,89.7288,90.5174,87.3965,89.5482,12.3878
1006.000,0.00,12.500,12.629,12.4076,89.7098,90.4995,87.3786,89.7064,12.3954
1007.000,0.00,12.500,12.734,12.3699,89.6907,90.4816,87.3608,89.4527,12.3868
1008.000,0.00,12.500,12.767,12.3763,89.6716,90.4637,87.3429,89.4748,12.3885
1009.000,0.00,12.500,12.613,12.4039,89.6525,90.4458,87.3250,89.6043,12.3963
1010.000,0.00,12.500,12.614,12.4069,89.6335,90.4279,87.3071,89.4187,12.3914
1011.000,0.00,12.500,12.709,12.3812,89.6144,90.4101,87.2892,89.3227,12.3883
1012.000,0.00,12.500,12.768,12.3899,89.5953,90.3922,87.2713,89.3740,12.3905
1013.000,0.00,12.500,12.633,12.3877,89.5762,90.3743,87.2535,89.3309,12.3921
1014.000,0.00,12.500,12.751,12.4065,89.5572,90.3564,87.2356,89.3964,12.3940
1015.000,0.00,12.500,12.717,12.3803,89.5381,90.3385,87.2177,89.3367,12.3935
1016.000,0.00,12.500,12.506,12.4096,89.5190,90.3207,87.1998,89.2883,12.3960
1017.000,0.00,12.500,12.515,12.3874,89.5000,90.3028,87.1819,89.0704,12.3897
1018.000,0.00,12.500,12.698,12.3832,89.4809,90.2849,87.1641,89.1904,12.3925
1019.000,0.00,12.500,12.604,12.3886,89.4618,90.2670,87.1462,89.3483,12.4002
1020.000,0.00,12.500,12.614,12.3824,89.4427,90.2491,87.1283,89.2917,12.3991
1021.000,0.00,12.500,12.481,12.3949,89.4237,90.2313,87.1104,89.2783,12.4015
1022.000,0.00,12.500,12.563,12.4136,89.4046,90.2134,87.0925,89.2665,12.4009
1023.000,0.00,12.500,12.666,12.4081,89.3855,90.1955,87.0746,89.4422,12.4063
1024.000,0.00,12.500,12.676,12.3947,89.3664,90.1776,87.0568,89.1711,12.3980
1025.000,0.00,12.500,12.601,12.3818,89.3474,90.1597,87.0389,89.0513,12.3959
1026.000,0.00,12.500,12.605,12.3946,89.3283,90.1418,87.0210,89.1005,12.3985
1027.000,0.00,12.500,12.749,12.3804,89.3092,90.1240,87.0031,88.9769,12.3932
1028.000,0.00,-21.450,-21.225,12.8609,89.2904,90.1063,86.9855,89.1033,12.8572
1029.000,0.00,-21.450,-21.454,12.8663,89.3238,90.1361,87.0153,89.1775,12.8806
1030.000,0.00,-21.450,-21.318,12.9075,89.3572,90.1659,87.0451,89.3089,12.9001
1031.000,0.00,-21.450,-21.401,12.9095,89.3905,90.1957,87.0749,89.4637,12.9227
1032.000,0.00,-21.450,-21.305,12.9244,89.4239,90.2255,87.1047,89.4579,12.9367
1033.000,0.00,-21.450,-21.412,12.9563,89.4573,90.2553,87.1345,89.4677,12.9533
1034.000,0.00,-21.450,-21.347,12.9860,89.4907,90.2851,87.1643,89.8389,12.9792
1035.000,0.00,-21.450,-21.438,12.9964,89.5241,90.3149,87.1941,89.8530,12.9944
1036.000,0.00,0.000,0.269,12.7021,89.5573,90.3446,87.0099,89.7806,12.7118
1037.000,0.00,0.000,0.146,12.7035,89.5573,90.3446,85.7641,89.5802,12.7085
1038.000,0.00,0.000,0.126,12.6966,89.5573,90.3446,85.8482,89.6031,12.7113
1039.000,0.00,0.000,0.134,12.7220,89.5573,90.3446,85.9827,89.6753,12.7154
1040.000,0.00,0.000,0.180,12.7073,89.5573,90.3446,85.7625,89.4750,12.7097
1041.000,0.00,0.000,0.093,12.7322,89.5573,90.3446,86.0888,89.5805,12.7162
1042.000,0.00,0.000,0.159,12.7333,89.5573,90.3446,86.4392,89.6872,12.7204
1043.000,0.00,0.000,0.261,12.7289,89.5573,90.3446,86.6006,89.7249,12.7218
1044.000,0.00,0.000,0.212,12.7247,89.5573,90.3446,86.3276,89.5250,12.7171
1045.000,0.00,0.000,0.098,12.7379,89.5573,90.3446,86.7903,89.7154,12.7265
1046.000,0.00,0.000,0.011,12.7430,89.5573,90.3446,86.8183,89.6304,12.7261
1047.000,0.00,0.000,0.088,12.7362,89.5573,90.3446,87.0568,89.6955,12.7284
1048.000,0.00,0.000,0.248,12.7209,89.5573,90.3446,86.8992,89.5709,12.7232
1049.000,0.00,0.000,0.233,12.7323,89.5573,90.3446,87.1794,89.6876,12.7285
1050.000,0.00,0.000,0.240,12.7425,89.5573,90.3446,87.3453,89.7113,12.7303
1051.000,0.00,0.000,0.061,12.7256,89.5573,90.3446,86.9768,89.4960,12.7265
1052.000,0.00,0.000,0.022,12.7228,89.5573,90.3446,87.5353,89.6822,12.7343
1053.000,0.00,0.000,0.119,12.7471,89.5573,90.3446,87.4345,89.6229,12.7320
1054.000,0.00,0.000,0.055,12.7285,89.5573,90.3446,87.1325,89.4465,12.7279
1055.000,0.00,0.000,0.177,12.7389,89.5573,90.3446,87.3962,89.5767,12.7316
1056.000,0.00,0.000,0.017,12.7372,89.5573,90.3446,87.7308,89.6833,12.7383
1057.000,0.00,0.000,0.127,12.7543,89.5573,90.3446,87.9873,89.7625,12.7403
1058.000,0.00,0.000,0.013,12.7179,89.5573,90.3446,87.8904,89.6634,12.7392
1059.000,0.00,0.000,-0.019,12.7178,89.5573,90.3446,87.6315,89.4867,12.7344
1060.000,0.00,0.000,0.267,12.7508,89.5573,90.3446,87.8983,89.6474,12.7368
1061.000,0.00,0.000,0.176,12.7454,89.5573,90.3446,88.0196,89.6777,12.7397
1062.000,0.00,0.000,0.224,12.7473,89.5573,90.3446,88.4831,89.8553,12.7457
1063.000,0.00,0.000,0.070,12.7441,89.5573,90.3446,88.3459,89.7274,12.7440
1064.000,0.00,0.000,0.054,12.7303,89.5573,90.3446,88.2953,89.6825,12.7432
1065.000,0.00,0.000,0.040,12.7323,89.5573,90.3446,87.6840,89.3729,12.7336
1066.000,0.00,0.000,0.046,12.7536,89.5573,90.3446,88.2426,89.6588,12.7437
1067.000,0.00,0.000,-0.012,12.7595,89.5573,90.3446,88.5346,89.7789,12.7491
1068.000,0.00,0.000,0.012,12.7424,89.5573,90.3446,88.3051,89.6043,12.7434
1069.000,0.00,0.000,0.237,12.7466,89.5573,90.3446,88.3490,89.6620,12.7429
1070.000,0.00,0.000,0.187,12.7333,89.5573,90.3446,88.4619,89.6323,12.7430
1071.000,0.00,0.000,0.032,12.7257,89.5573,90.3446,88.7097,89.7098,12.7480
1072.000,0.00,0.000,0.025,12.7539,89.5573,90.3446,88.6188,89.7079,12.7485
1073.000,0.00,0.000,0.240,12.7600,89.5573,90.3446,88.5969,89.7314,12.7468
1074.000,0.00,0.000,0.006,12.7432,89.5573,90.3446,88.3604,89.5539,12.7444
1075.000,0.00,0.000,0.048,12.7443,89.5573,90.3446,88.7966,89.7560,12.7511
1076.000,0.00,0.000,0.127,12.7514,89.5573,90.3446,88.5057,89.5802,12.7444
1077.000,0.00,0.000,0.268,12.7643,89.5573,90.3446,88.7209,89.7362,12.7482
1078.000,0.00,0.000,0.210,12.7400,89.5573,90.3446,88.8832,89.7554,12.7499
1079.000,0.00,0.000,0.032,12.7372,89.5573,90.3446,88.7091,89.6111,12.7477
1080.000,0.00,0.000,0.199,12.7416,89.5573,90.3446,88.5732,89.5764,12.7445
1081.000,0.00,0.000,0.094,12.7311,89.5573,90.3446,88.3155,89.4579,12.7424
1082.000,0.00,0.000,0.159,12.7403,89.5573,90.3446,88.6781,89.5843,12.7461
1083.000,0.00,0.000,0.130,12.7659,89.5573,90.3446,89.1791,89.8252,12.7548
1084.000,0.00,0.000,-0.024,12.7513,89.5573,90.3446,88.9892,89.6902,12.7525
1085.000,0.00,0.000,0.237,12.7322,89.5573,90.3446,89.0921,89.7034,12.7496
1086.000,0.00,0.000,0.260,12.7410,89.5573,90.3446,88.8421,89.6122,12.7464
1087.000,0.00,0.000,0.037,12.7521,89.5573,90.3446,89.2999,89.8365,12.7573
1088.000,0.00,0.000,0.242,12.7470,89.5573,90.3446,89.0732,89.7172,12.7506
1089.000,0.00,0.000,0.170,12.7391,89.5573,90.3446,88.9720,89.6605,12.7499
1090.000,0.00,0.000,0.173,12.7585,89.5573,90.3446,89.3228,89.8214,12.7554
1091.000,0.00,0.000,0.199,12.7576,89.5573,90.3446,88.8913,89.5905,12.7474
1092.000,0.00,0.000,0.129,12.7555,89.5573,90.3446,88.9048,89.6206,12.7496
1093.000,0.00,0.000,0.112,12.7435,89.5573,90.3446,89.1259,89.7221,12.7535
1094.000,0.00,0.000,0.005,12.7496,89.5573,90.3446,88.7188,89.4856,12.7471
1095.000,0.00,0.000,0.013,12.7439,89.5573,90.3446,89.0514,89.6308,12.7521
1096.000,0.00,6.250,6.371,12.6574,89.5572,90.3445,89.2091,89.7196,12.6694
1097.000,0.00,6.250,6.384,12.6676,89.5477,90.3359,89.2004,89.7698,12.6680
1098.000,0.00,6.250,6.266,12.6781,89.5381,90.3272,89.1917,89.8103,12.6680
1099.000,0.00,6.250,6.474,12.6766,89.5286,90.3184,89.1830,89.8423,12.6635
1100.000,0.00,6.250,6.501,12.6381,89.5191,90.3098,89.1744,89.6244,12.6531
1101.000,0.00,6.250,6.408,12.6694,89.5095,90.3011,89.1657,89.8672,12.6601
1102.000,0.00,6.250,6.262,12.6341,89.5000,90.2924,89.1570,89.4774,12.6464
1103.000,0.00,6.250,6.479,12.6579,89.4905,90.2837,89.1483,89.6248,12.6461
1104.000,0.00,6.250,6.354,12.6335,89.4809,90.2750,89.1396,89.5593,12.6434
1105.000,0.00,6.250,6.504,12.6455,89.4714,90.2663,89.1309,89.5275,12.6382
1106.000,0.00,6.250,6.504,12.6354,89.4619,90.2576,89.1222,89.6321,12.6398
1107.000,0.00,6.250,6.422,12.6267,89.4523,90.2489,89.1135,89.4731,12.6336
1108.000,0.00,6.250,6.261,12.6299,89.4428,90.2403,89.1048,89.5098,12.6353
1109.000,0.00,6.250,6.293,12.6274,89.4332,90.2316,89.0962,89.4940,12.6325
1110.000,0.00,6.250,6.498,12.6385,89.4237,90.2229,89.0874,89.4425,12.6264
1111.000,0.00,6.250,6.300,12.6245,89.4142,90.2142,89.0788,89.5682,12.6317
1112.000,0.00,6.250,6.407,12.6337,89.4046,90.2056,89.0701,89.6119,12.6302
1113.000,0.00,6.250,6.447,12.6264,89.3951,90.1969,89.0614,89.5755,12.6270
1114.000,0.00,6.250,6.504,12.6197,89.3856,90.1882,89.0528,89.4970,12.6221
1115.000,0.00,6.250,6.259,12.6326,89.3760,90.1795,89.0441,89.5583,12.6262
1116.000,0.00,6.250,6.225,12.6314,89.3665,90.1709,89.0354,89.5143,12.6239
1117.000,0.00,6.250,6.285,12.6340,89.3569,90.1622,89.0267,89.3971,12.6179
1118.000,0.00,6.250,6.330,12.6155,89.3474,90.1535,89.0180,89.3846,12.6158
1119.000,0.00,6.250,6.295,12.6126,89.3379,90.1448,89.0094,89.5264,12.6200
1120.000,0.00,6.250,6.499,12.6294,89.3283,90.1362,89.0008,89.4716,12.6144
1121.000,0.00,6.250,6.480,12.6218,89.3188,90.1275,88.9920,89.2758,12.6071
1122.000,0.00,6.250,6.234,12.6023,89.3093,90.1188,88.9834,89.4771,12.6163
1123.000,0.00,6.250,6.254,12.6260,89.2997,90.1101,88.9746,89.3647,12.6113
1124.000,0.00,12.500,12.611,12.5283,89.2901,90.1013,88.9659,89.2592,12.5211
1125.000,0.00,12.500,12.601,12.5315,89.2711,90.0834,88.9480,89.4083,12.5224
1126.000,0.00,12.500,12.575,12.5239,89.2520,90.0655,88.9301,89.3859,12.5183
1127.000,0.00,12.500,12.680,12.4980,89.2329,90.0477,88.9122,89.2956,12.5102
1128.000,0.00,12.500,12.546,12.4933,89.2138,90.0298,88.8943,89.1459,12.5037
1129.000,0.00,12.500,12.520,12.5012,89.1948,90.0119,88.8765,89.3209,12.5067
1130.000,0.00,12.500,12.512,12.4903,89.1757,89.9940,88.8586,88.9910,12.4926
1131.000,0.00,12.500,12.622,12.5108,89.1566,89.9761,88.8407,89.2593,12.4973
1132.000,0.00,12.500,12.586,12.4801,89.1376,89.9583,88.8228,89.1856,12.4924
1133.000,0.00,12.500,12.708,12.4874,89.1185,89.9404,88.8049,89.1410,12.4866
1134.000,0.00,12.500,12.701,12.4991,89.0994,89.9225,88.7870,89.0960,12.4827
1135.000,0.00,12.500,12.624,12.4632,89.0803,89.9046,88.7692,89.1925,12.4844
1136.000,0.00,-6.250,-6.135,12.7531,89.0614,89.8869,88.7514,89.2391,12.7369
1137.000,0.00,-6.250,-6.115,12.7301,89.0709,89.8952,88.7598,89.0975,12.7389
1138.000,0.00,-6.250,-6.247,12.7654,89.0805,89.9036,88.7681,89.3266,12.7552
1139.000,0.00,-6.250,-6.218,12.7451,89.0900,89.9119,88.7765,89.1748,12.7561
1140.000,0.00,-6.250,-6.084,12.7821,89.0996,89.9202,88.7848,89.3832,12.7675
1141.000,0.00,-6.250,-6.227,12.7613,89.1091,89.9286,88.7931,89.3326,12.7736
1142.000,0.00,-6.250,-6.125,12.7647,89.1186,89.9369,88.8015,89.2556,12.7753
1143.000,0.00,-6.250,-6.108,12.7761,89.1282,89.9453,88.8098,89.2218,12.7794
1144.000,0.00,0.000,0.123,12.7001,89.1376,89.9536,88.4290,89.2166,12.7004
1145.000,0.00,0.000,0.242,12.6881,89.1376,89.9536,85.3823,89.1658,12.6990
1146.000,0.00,0.000,0.226,12.6974,89.1376,89.9536,85.1616,89.1834,12.7018
1147.000,0.00,0.000,-0.000,12.6896,89.1376,89.9536,85.2296,89.1130,12.7042
1148.000,0.00,0.000,0.020,12.6933,89.1376,89.9536,85.7045,89.2396,12.7099
1149.000,0.00,0.000,0.113,12.7090,89.1376,89.9536,85.6000,89.1908,12.7086
1150.000,0.00,0.000,0.114,12.6942,89.1376,89.9536,85.5704,89.1016,12.7072
1151.000,0.00,0.000,0.202,12.7084,89.1376,89.9536,86.0767,89.2890,12.7139
1152.000,0.00,0.000,0.039,12.6979,89.1376,89.9536,85.8191,89.1300,12.7122
1153.000,0.00,0.000,0.007,12.7211,89.1376,89.9536,86.2022,89.2226,12.7172
1154.000,0.00,0.000,0.047,12.7333,89.1376,89.9536,86.4209,89.2954,12.7204
1155.000,0.00,0.000,-0.007,12.7318,89.1376,89.9536,86.3178,89.1903,12.7188
1156.000,0.00,0.000,0.214,12.7407,89.1376,89.9536,86.5818,89.3450,12.7224
1157.000,0.00,0.000,0.146,12.7163,89.1376,89.9536,86.5929,89.2500,12.7213
1158.000,0.00,0.000,0.135,12.7316,89.1376,89.9536,86.7361,89.3354,12.7255
1159.000,0.00,0.000,0.271,12.7217,89.1376,89.9536,87.1423,89.4119,12.7273
1160.000,0.00,6.250,6.378,12.6225,89.1376,89.9535,86.9303,89.1812,12.6380
1161.000,0.00,6.250,6.249,12.6567,89.1281,89.9448,86.9215,89.2230,12.6392
1162.000,0.00,6.250,6.284,12.6528,89.1185,89.9361,86.9128,89.2470,12.6375
1163.000,0.00,6.250,6.230,12.6436,89.1090,89.9274,86.9042,89.3713,12.6405
1164.000,0.00,6.250,6.365,12.6489,89.0995,89.9187,86.8954,89.2722,12.6334
1165.000,0.00,6.250,6.338,12.6206,89.0899,89.9100,86.8868,89.1554,12.6281
1166.000,0.00,6.250,6.405,12.6273,89.0804,89.9012,86.8780,89.3089,12.6307
1167.000,0.00,6.250,6.267,12.6398,89.0708,89.8925,86.8693,89.2146,12.6278
1168.000,0.00,6.250,6.308,12.6357,89.0613,89.8840,86.8607,89.1374,12.6232
1169.000,0.00,6.250,6.434,12.6245,89.0518,89.8753,86.8520,89.0644,12.6175
1170.000,0.00,6.250,6.404,12.6329,89.0422,89.8665,86.8432,89.2514,12.6228
1171.000,0.00,6.250,6.477,12.6094,89.0327,89.8578,86.8345,89.0947,12.6152
1172.000,0.00,6.250,6.241,12.6093,89.0232,89.8492,86.8259,89.1558,12.6191
1173.000,0.00,6.250,6.457,12.6201,89.0136,89.8404,86.8172,89.0173,12.6103
1174.000,0.00,6.250,6.391,12.6262,89.0041,89.8317,86.8084,89.2768,12.6189
1175.000,0.00,6.250,6.256,12.5938,88.9946,89.8230,86.7998,89.1471,12.6151
1176.000,0.00,6.250,6.347,12.6162,88.9850,89.8143,86.7911,89.1002,12.6112
1177.000,0.00,6.250,6.479,12.6187,88.9755,89.8056,86.7823,89.2187,12.6123
1178.000,0.00,6.250,6.324,12.6234,88.9659,89.7969,86.7736,89.2641,12.6149
1179.000,0.00,6.250,6.351,12.6145,88.9564,89.7881,86.7649,89.0287,12.6057
1180.000,0.00,6.250,6.359,12.6030,88.9469,89.7795,86.7562,89.0880,12.6067
1181.000,0.00,6.250,6.420,12.6119,88.9373,89.7708,86.7476,89.0159,12.6026
1182.000,0.00,6.250,6.312,12.6213,88.9278,89.7622,86.7389,88.9029,12.5996
1183.000,0.00,6.250,6.457,12.5930,88.9183,89.7535,86.7302,88.8892,12.5965
1184.000,0.00,12.500,12.711,12.5300,88.9087,89.7448,86.7215,88.9365,12.5130
1185.000,0.00,12.500,12.602,12.5216,88.8896,89.7269,86.7036,88.9083,12.5098
1186.000,0.00,12.500,12.562,12.5033,88.8705,89.7090,86.6857,88.8833,12.5060
1187.000,0.00,12.500,12.669,12.4948,88.8515,89.6911,86.6678,88.7890,12.4979
1188.000,0.00,12.500,12.637,12.5027,88.8324,89.6732,86.6500,88.9323,12.5000
1189.000,0.00,12.500,12.745,12.5058,88.8133,89.6553,86.6321,88.8374,12.4923
1190.000,0.00,12.500,12.683,12.4797,88.7942,89.6375,86.6142,88.8229,12.4897
1191.000,0.00,12.500,12.485,12.5018,88.7752,89.6196,86.5963,88.8375,12.4900
1192.000,0.00,12.500,12.568,12.4968,88.7561,89.6017,86.5784,88.9570,12.4901
1193.000,0.00,12.500,12.570,12.4610,88.7370,89.5838,86.5606,88.6818,12.4781
1194.000,0.00,12.500,12.583,12.4880,88.7179,89.5659,86.5427,88.8557,12.4813
1195.000,0.00,12.500,12.599,12.4730,88.6989,89.5481,86.5248,88.5374,12.4680
1196.000,0.00,-6.250,-6.210,12.7167,88.6799,89.5303,86.5070,88.6618,12.7239
1197.000,0.00,-6.250,-6.153,12.7273,88.6895,89.5387,86.5154,89.1089,12.7453
1198.000,0.00,-6.250,-6.078,12.7634,88.6990,89.5470,86.5237,88.9763,12.7466
1199.000,0.00,-6.250,-6.041,12.7382,88.7085,89.5553,86.5321,88.8268,12.7476
1200.000,0.00,-6.250,-6.015,12.7719,88.7181,89.5637,86.5404,88.8860,12.7556
1201.000,0.00,-6.250,-6.151,12.7766,88.7276,89.5720,86.5488,89.0014,12.7673
1202.000,0.00,-6.250,-6.143,12.7613,88.7372,89.5804,86.5571,88.9466,12.7710
1203.000,0.00,-6.250,-6.092,12.7771,88.7467,89.5887,86.5655,88.9448,12.7758
1204.000,0.00,0.000,0.087,12.6958,88.7562,89.5970,86.3754,89.0024,12.6996
1205.000,0.00,0.000,-0.004,12.6960,88.7562,89.5970,85.0692,88.9709,12.7017
1206.000,0.00,0.000,-0.004,12.7022,88.7562,89.5970,85.0417,88.9894,12.7042
1207.000,0.00,0.000,0.244,12.7031,88.7562,89.5970,84.8322,88.8758,12.6989
1208.000,0.00,0.000,0.079,12.6945,88.7562,89.5970,85.3540,88.9973,12.7070
1209.000,0.00,0.000,0.158,12.7042,88.7562,89.5970,85.1939,88.8447,12.7025
1210.000,0.00,0.000,0.099,12.6967,88.7562,89.5970,85.1035,88.7501,12.7017
1211.000,0.00,0.000,0.013,12.7189,88.7562,89.5970,85.5035,88.9035,12.7096
1212.000,0.00,0.000,0.244,12.7242,88.7562,89.5970,85.9680,89.0752,12.7138
1213.000,0.00,0.000,0.207,12.7181,88.7562,89.5970,86.1337,89.0643,12.7153
1214.000,0.00,0.000,0.223,12.7032,88.7562,89.5970,85.6933,88.7990,12.7075
1215.000,0.00,0.000,0.060,12.7039,88.7562,89.5970,85.9502,88.8552,12.7129
1216.000,0.00,0.000,0.167,12.7116,88.7562,89.5970,85.9938,88.9032,12.7144
1217.000,0.00,0.000,0.213,12.7097,88.7562,89.5970,86.1701,88.9270,12.7159
1218.000,0.00,0.000,0.027,12.6983,88.7562,89.5970,86.1000,88.8034,12.7154
1219.000,0.00,0.000,0.231,12.7199,88.7562,89.5970,86.4321,88.9343,12.7182
1220.000,0.00,6.250,6.430,12.6376,88.7561,89.5970,86.6331,89.0073,12.6381
1221.000,0.00,6.250,6.348,12.6211,88.7466,89.5883,86.6244,88.6498,12.6251
1222.000,0.00,6.250,6.470,12.6260,88.7371,89.5796,86.6157,88.7461,12.6248
1223.000,0.00,6.250,6.472,12.6326,88.7275,89.5709,86.6070,88.7822,12.6242
1224.000,0.00,6.250,6.416,12.6277,88.7180,89.5622,86.5983,88.6624,12.6192
1225.000,0.00,6.250,6.482,12.6305,88.7084,89.5535,86.5896,88.9516,12.6264
1226.000,0.00,6.250,6.409,12.6366,88.6989,89.5448,86.5809,88.8831,12.6233
1227.000,0.00,6.250,6.429,12.6042,88.6894,89.5361,86.5722,88.8285,12.6196
1228.000,0.00,6.250,6.410,12.5979,88.6798,89.5275,86.5636,88.6069,12.6109
1229.000,0.00,6.250,6.487,12.6146,88.6703,89.5187,86.5548,88.6654,12.6105
1230.000,0.00,6.250,6.503,12.6079,88.6608,89.5100,86.5461,88.7947,12.6133
1231.000,0.00,6.250,6.349,12.5937,88.6512,89.5013,86.5374,88.6525,12.6092
1232.000,0.00,6.250,6.294,12.5945,88.6417,89.4926,86.5287,88.6987,12.6103
1233.000,0.00,6.250,6.432,12.6249,88.6322,89.4839,86.5200,88.7208,12.6081
1234.000,0.00,6.250,6.411,12.5964,88.6226,89.4751,86.5112,88.7604,12.6086
1235.000,0.00,6.250,6.375,12.6226,88.6131,89.4665,86.5026,88.8820,12.6120
1236.000,0.00,6.250,6.403,12.6040,88.6035,89.4579,86.4940,88.6308,12.6021
1237.000,0.00,6.250,6.239,12.6128,88.5940,89.4491,86.4852,88.8034,12.6092
1238.000,0.00,6.250,6.241,12.5985,88.5845,89.4404,86.4765,88.6658,12.6036
1239.000,0.00,6.250,6.506,12.6125,88.5749,89.4316,86.4677,88.7521,12.6021
1240.000,0.00,6.250,6.318,12.5929,88.5654,89.4230,86.4591,88.6172,12.5992
1241.000,0.00,6.250,6.280,12.5899,88.5559,89.4143,86.4504,88.5743,12.5975
1242.000,0.00,6.250,6.250,12.5908,88.5463,89.4055,86.4416,88.4925,12.5944
1243.000,0.00,6.250,6.286,12.5847,88.5368,89.3968,86.4329,88.5830,12.5963
1244.000,0.00,12.500,12.624,12.5016,88.5272,89.3881,86.4242,88.5571,12.5092
1245.000,0.00,12.500,12.724,12.4982,88.5081,89.3702,86.4063,88.4364,12.5000
1246.000,0.00,12.500,12.499,12.5169,88.4891,89.3523,86.3884,88.4681,12.5006
1247.000,0.00,12.500,12.562,12.4848,88.4700,89.3344,86.3705,88.4500,12.4958
1248.000,0.00,12.500,12.705,12.4957,88.4509,89.3166,86.3527,88.5283,12.4933
1249.000,0.00,12.500,12.542,12.4755,88.4318,89.2987,86.3348,88.3215,12.4854
1250.000,0.00,12.500,12.745,12.4870,88.4128,89.2808,86.3169,88.3397,12.4804
1251.000,0.00,12.500,12.679,12.4748,88.3937,89.2629,86.2990,88.3950,12.4803
1252.000,0.00,12.500,12.543,12.4908,88.3746,89.2450,86.2811,88.3617,12.4784
1253.000,0.00,12.500,12.507,12.4785,88.3555,89.2271,86.2632,88.3583,12.4762
1254.000,0.00,12.500,12.746,12.4585,88.3365,89.2093,86.2454,88.3111,12.4688
1255.000,0.00,12.500,12.583,12.4735,88.3174,89.1914,86.2275,88.2951,12.4682
1256.000,0.00,-6.250,-6.128,12.7112,88.2985,89.1736,86.2097,88.2750,12.7179
1257.000,0.00,-6.250,-6.063,12.7470,88.3080,89.1820,86.2181,88.5212,12.7324
1258.000,0.00,-6.250,-5.989,12.7268,88.3175,89.1903,86.2264,88.5423,12.7390
1259.000,0.00,-6.250,-6.030,12.7509,88.3271,89.1987,86.2348,88.6193,12.7486
1260.000,0.00,-6.250,-6.075,12.7466,88.3366,89.2070,86.2431,88.6458,12.7563
1261.000,0.00,-6.250,-6.045,12.7733,88.3461,89.2154,86.2515,88.5675,12.7593
1262.000,0.00,-6.250,-6.152,12.7672,88.3557,89.2237,86.2598,88.7344,12.7721
1263.000,0.00,-6.250,-6.263,12.7665,88.3652,89.2320,86.2681,88.4501,12.7695
1264.000,0.00,0.000,0.086,12.6903,88.3747,89.2403,86.0638,88.6208,12.6949
1265.000,0.00,0.000,0.132,12.7043,88.3747,89.2403,84.4389,88.5108,12.6926
1266.000,0.00,0.000,0.017,12.7001,88.3747,89.2403,84.4979,88.5420,12.6972
1267.000,0.00,0.000,0.128,12.6938,88.3747,89.2403,84.8932,88.6252,12.7002
