time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc,v_pred
277.000,32.00,20.100,20.954,12.3218,95.2880,94.9377,93.0197,96.4449,12.3058
278.000,32.00,20.100,20.887,12.3204,95.2606,94.9087,92.9907,96.4177,12.3054
279.000,32.00,20.100,20.885,12.3077,95.2332,94.8796,92.9616,96.3883,12.3041
280.000,32.00,-28.178,-27.263,12.9716,95.2061,94.8510,92.9330,96.5237,12.9584
281.000,29.09,-26.129,-25.361,12.9560,95.2438,94.8875,92.9696,96.8149,12.9656
282.000,26.18,-23.934,-22.941,12.9553,95.2786,94.9211,93.0031,96.7575,12.9520
283.000,23.27,-21.607,-20.676,12.9641,95.3102,94.9515,93.0335,97.1358,12.9532
284.000,20.36,-19.163,-18.404,12.9235,95.3385,94.9786,93.0607,96.8607,12.9303
285.000,17.45,-16.616,-15.694,12.9069,95.3634,95.0023,93.0843,96.8958,12.9100
286.000,14.55,-13.981,-13.009,12.9044,95.3846,95.0223,93.1044,97.0164,12.8909
287.000,11.64,-11.273,-10.464,12.8482,95.4022,95.0386,93.1207,96.8545,12.8624
288.000,8.73,-8.506,-7.494,12.8374,95.4159,95.0512,93.1332,96.9601,12.8353
289.000,5.82,-5.695,-4.911,12.8032,95.4258,95.0598,93.1418,96.7904,12.8024
290.000,2.91,-2.855,-1.873,12.7736,95.4317,95.0645,93.1466,96.9309,12.7722
291.000,0.00,0.000,0.861,12.7386,95.4336,95.0653,89.5134,96.9412,12.7401
292.000,0.00,0.000,0.807,12.7553,95.4336,95.0641,88.3151,96.9364,12.7442
293.000,0.00,0.000,0.876,12.7339,95.4336,95.0629,88.4825,96.8951,12.7452
294.000,0.00,0.000,0.833,12.7400,95.4336,95.0617,88.9323,96.9897,12.7521
295.000,0.00,0.000,0.786,12.7412,95.4336,95.0605,88.7514,96.7663,12.7482
296.000,0.00,0.000,0.927,12.7519,95.4336,95.0593,89.3444,96.9909,12.7569
