time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc,v_pred
140.000,0.00,6.250,7.022,12.7770,99.2704,99.1110,97.1929,100.8589,12.7731
141.000,0.00,6.250,7.132,12.7533,99.2621,99.1014,97.1834,100.6326,12.7620
142.000,0.00,6.250,7.102,12.7785,99.2537,99.0919,97.1738,100.9066,12.7692
143.000,0.00,6.250,7.233,12.7432,99.2454,99.0823,97.1643,100.6814,12.7581
144.000,0.00,6.250,7.009,12.7451,99.2370,99.0728,97.1547,100.7027,12.7598
145.000,0.00,6.250,7.234,12.7537,99.2287,99.0633,97.1452,100.7159,12.7552
146.000,0.00,6.250,7.071,12.7555,99.2203,99.0537,97.1357,100.6498,12.7535
147.000,0.00,6.250,7.075,12.7392,99.2120,99.0442,97.1261,100.6691,12.7524
148.000,0.00,6.250,7.136,12.7602,99.2036,99.0347,97.1166,100.7837,12.7537
149.000,0.00,6.250,7.114,12.7657,99.1953,99.0251,97.1071,100.9126,12.7565
150.000,0.00,6.250,7.177,12.7403,99.1870,99.0156,97.0975,100.7094,12.7475
151.000,0.00,6.250,7.235,12.7302,99.1786,99.0061,97.0880,100.4946,12.7383
152.000,0.00,6.250,6.986,12.7487,99.1703,98.9965,97.0784,100.6816,12.7465
153.000,0.00,6.250,7.142,12.7610,99.1619,98.9870,97.0689,100.8592,12.7489
154.000,0.00,6.250,7.078,12.7493,99.1536,98.9774,97.0594,100.5341,12.7378
155.000,0.00,6.250,7.261,12.7377,99.1452,98.9679,97.0498,100.6189,12.7369
156.000,0.00,6.250,7.192,12.7372,99.1369,98.9584,97.0403,100.5908,12.7358
157.000,0.00,6.250,7.240,12.7310,99.1285,98.9488,97.0308,100.6307,12.7354
158.000,0.00,6.250,7.185,12.7390,99.1202,98.9393,97.0212,100.6543,12.7359
159.000,0.00,6.250,7.149,12.7231,99.1118,98.9298,97.0117,100.6464,12.7352
160.000,0.00,6.250,7.038,12.7322,99.1035,98.9202,97.0022,100.6656,12.7364
161.000,0.00,6.250,7.178,12.7272,99.0952,98.9107,96.9926,100.5573,12.7300
162.000,0.00,6.250,7.154,12.7258,99.0868,98.9011,96.9831,100.5421,12.7289
163.000,0.00,6.250,7.043,12.7479,99.0785,98.8916,96.9735,100.6965,12.7347
164.000,0.00,12.500,13.407,12.6340,99.0701,98.8820,96.9640,100.6138,12.6452
165.000,0.00,12.500,13.428,12.6515,99.0522,98.8632,96.9452,100.5288,12.6383
166.000,0.00,12.500,13.344,12.6535,99.0343,98.8445,96.9264,100.5594,12.6369
167.000,0.00,12.500,13.490,12.6376,99.0164,98.8257,96.9076,100.5310,12.6304
168.000,0.00,12.500,13.383,12.6082,98.9986,98.8069,96.8888,100.2479,12.6191
169.000,0.00,12.500,13.259,12.6020,98.9807,98.7882,96.8701,100.2395,12.6174
170.000,0.00,12.500,13.513,12.6322,98.9628,98.7694,96.8513,100.3661,12.6151
171.000,0.00,12.500,13.236,12.6342,98.9449,98.7507,96.8326,100.3682,12.6160
172.000,0.00,12.500,13.248,12.6104,98.9270,98.7319,96.8138,100.2991,12.6109
173.000,0.00,12.500,13.443,12.6151,98.9091,98.7131,96.7950,100.3384,12.6069
174.000,0.00,12.500,13.421,12.6194,98.8913,98.6943,96.7762,100.3755,12.6059
175.000,0.00,12.500,13.426,12.6166,98.8734,98.6755,96.7575,100.4551,12.6061
176.000,0.00,-6.250,-5.263,12.8650,98.8556,98.6569,96.7388,100.4651,12.8564
177.000,0.00,-6.250,-5.299,12.8508,98.8640,98.6640,96.7460,100.4463,12.8632
178.000,0.00,-6.250,-5.425,12.8703,98.8723,98.6712,96.7531,100.4598,12.8721
179.000,0.00,-6.250,-5.443,12.8946,98.8807,98.6783,96.7603,100.3956,12.8768
180.000,0.00,-6.250,-5.517,12.8815,98.8890,98.6855,96.7674,100.4947,12.8874
181.000,0.00,-6.250,-5.245,12.8812,98.8974,98.6926,96.7746,100.4771,12.8890
182.000,0.00,-6.250,-5.417,12.9003,98.9057,98.6998,96.7817,100.5870,12.9007
183.000,0.00,-6.250,-5.275,12.8878,98.9140,98.7069,96.7889,100.5808,12.9041
184.000,0.00,0.000,0.769,12.8333,98.9223,98.7141,96.6666,100.4653,12.8239
185.000,0.00,0.000,0.873,12.8133,98.9223,98.7129,94.9657,100.4510,12.8240
186.000,0.00,0.000,0.905,12.8299,98.9223,98.7117,95.2618,100.5923,12.8301
187.000,0.00,0.000,0.975,12.8098,98.9223,98.7105,94.7299,100.2937,12.8210
188.000,0.00,0.000,0.828,12.8266,98.9223,98.7093,95.1411,100.4920,12.8314
189.000,0.00,0.000,0.779,12.8458,98.9223,98.7081,95.6147,100.6442,12.8389
190.000,0.00,0.000,0.848,12.8298,98.9223,98.7069,95.2815,100.3586,12.8300
191.000,0.00,0.000,0.804,12.8433,98.9223,98.7057,96.0715,100.7153,12.8440
192.000,0.00,0.000,0.795,12.8374,98.9223,98.7045,95.6429,100.4223,12.8358
193.000,0.00,0.000,0.791,12.8357,98.9223,98.7033,96.0195,100.5713,12.8422
194.000,0.00,0.000,0.921,12.8383,98.9223,98.7021,96.1969,100.5902,12.8424
195.000,0.00,0.000,0.906,12.8476,98.9223,98.7009,96.4638,100.6688,12.8465
196.000,0.00,0.000,1.002,12.8528,98.9223,98.6997,96.2151,100.5193,12.8414
197.000,0.00,0.000,0.833,12.8549,98.9223,98.6986,96.5188,100.5663,12.8464
198.000,0.00,0.000,0.932,12.8522,98.9223,98.6974,96.4193,100.5321,12.8450
199.000,0.00,0.000,0.979,12.8646,98.9223,98.6962,96.5505,100.5661,12.8467
200.000,0.00,6.250,6.982,12.7532,98.9223,98.6949,96.5655,100.4120,12.7615
201.000,0.00,6.250,7.223,12.7456,98.9140,98.6854,96.5560,100.4065,12.7560
202.000,0.00,6.250,7.091,12.7552,98.9056,98.6759,96.5464,100.5697,12.7612
203.000,0.00,6.250,7.117,12.7399,98.8973,98.6663,96.5369,100.4484,12.7548
204.000,0.00,6.250,7.170,12.7646,98.8889,98.6568,96.5274,100.5791,12.7567
205.000,0.00,6.250,7.084,12.7460,98.8806,98.6473,96.5178,100.4645,12.7521
206.000,0.00,6.250,7.004,12.7578,98.8722,98.6377,96.5083,100.5111,12.7530
207.000,0.00,6.250,7.118,12.7358,98.8639,98.6282,96.4988,100.4752,12.7485
208.000,0.00,6.250,7.098,12.7426,98.8555,98.6186,96.4892,100.3158,12.7419
209.000,0.00,6.250,7.036,12.7527,98.8472,98.6091,96.4797,100.4569,12.7460
210.000,0.00,6.250,7.180,12.7578,98.8389,98.5996,96.4702,100.4206,12.7414
211.000,0.00,6.250,7.076,12.7513,98.8305,98.5900,96.4606,100.5611,12.7462
212.000,0.00,6.250,7.100,12.7536,98.8222,98.5805,96.4511,100.2501,12.7342
213.000,0.00,6.250,7.000,12.7573,98.8138,98.5710,96.4415,100.5420,12.7442
214.000,0.00,6.250,7.129,12.7515,98.8055,98.5614,96.4320,100.5084,12.7401
215.000,0.00,6.250,6.988,12.7478,98.7971,98.5519,96.4225,100.3830,12.7367
216.000,0.00,6.250,7.060,12.7242,98.7888,98.5424,96.4129,100.2892,12.7315
217.000,0.00,6.250,7.046,12.7311,98.7804,98.5328,96.4034,100.2778,12.7303
218.000,0.00,6.250,7.108,12.7156,98.7721,98.5233,96.3939,100.3138,12.7296
219.000,0.00,6.250,7.000,12.7468,98.7638,98.5137,96.3843,100.5406,12.7377
220.000,0.00,6.250,7.010,12.7209,98.7554,98.5042,96.3748,100.2015,12.7253
221.000,0.00,6.250,7.097,12.7458,98.7471,98.4947,96.3652,100.4881,12.7330
222.000,0.00,6.250,7.225,12.7265,98.7387,98.4851,96.3557,100.2497,12.7224
223.000,0.00,6.250,7.107,12.7100,98.7304,98.4756,96.3462,100.2410,12.7230
224.000,0.00,6.250,7.134,12.7101,98.7220,98.4661,96.3366,100.1624,12.7193
225.000,0.00,6.250,7.222,12.7327,98.7137,98.4565,96.3271,100.4576,12.7273
226.000,0.00,6.250,7.140,12.7207,98.7053,98.4470,96.3176,100.1426,12.7171
227.000,0.00,6.250,7.155,12.7387,98.6970,98.4374,96.3080,100.5136,12.7288
228.000,0.00,6.250,7.166,12.7185,98.6887,98.4279,96.2985,100.2917,12.7205
229.000,0.00,6.250,7.043,12.7236,98.6803,98.4184,96.2890,100.3836,12.7247
230.000,0.00,6.250,7.260,12.7348,98.6720,98.4088,96.2794,100.2968,12.7184
231.000,0.00,6.250,7.141,12.7146,98.6636,98.3993,96.2699,100.1633,12.7150
232.000,0.00,6.250,6.989,12.7125,98.6553,98.3898,96.2603,100.1131,12.7149
233.000,0.00,6.250,7.230,12.7299,98.6469,98.3802,96.2508,100.2279,12.7152
234.000,0.00,6.250,7.244,12.7054,98.6386,98.3707,96.2413,100.2095,12.7140
235.000,0.00,6.250,7.210,12.6992,98.6302,98.3612,96.2317,100.0916,12.7101
236.000,0.00,50.000,50.987,12.1163,98.6216,98.3513,96.2219,100.0147,12.1161
237.000,0.00,50.000,50.854,12.0764,98.5525,98.2810,96.1516,99.6990,12.0852
238.000,0.00,50.000,50.951,12.0586,98.4833,98.2106,96.0812,99.7909,12.0660
239.000,0.00,50.000,50.808,12.0212,98.4142,98.1403,96.0109,99.4994,12.0379
240.000,0.00,50.000,50.942,12.0091,98.3450,98.0700,95.9406,99.5039,12.0170
241.000,0.00,50.000,50.787,11.9796,98.2759,97.9996,95.8702,99.3674,11.9961
242.000,0.00,50.000,50.838,11.9865,98.2067,97.9293,95.7999,99.4460,11.9804
243.000,0.00,50.000,50.881,11.9658,98.1376,97.8590,95.7296,99.2195,11.9553
244.000,0.00,31.250,32.188,12.1788,98.0686,97.7888,95.6594,99.1134,12.1880
245.000,0.00,31.250,32.249,12.1743,98.0257,97.7443,95.6149,99.2036,12.1841
246.000,0.00,31.250,32.014,12.1714,97.9828,97.6998,95.5704,99.1827,12.1808
247.000,0.00,31.250,32.125,12.1641,97.9398,97.6554,95.5260,99.0792,12.1702
248.000,0.00,31.250,32.108,12.1530,97.8969,97.6110,95.4815,99.0784,12.1651
249.000,0.00,31.250,32.211,12.1709,97.8540,97.5665,95.4371,99.0364,12.1572
250.000,0.00,31.250,32.237,12.1474,97.8111,97.5221,95.3927,98.7496,12.1423
251.000,0.00,31.250,32.185,12.1342,97.7682,97.4776,95.3482,98.9354,12.1448
252.000,0.00,31.250,31.987,12.1298,97.7253,97.4331,95.3037,98.7931,12.1382
253.000,0.00,31.250,32.144,12.1447,97.6824,97.3886,95.2592,98.8074,12.1324
254.000,0.00,31.250,32.267,12.1065,97.6394,97.3442,95.2147,98.7604,12.1253
255.000,0.00,31.250,32.009,12.1245,97.5965,97.2997,95.1703,98.7193,12.1236
256.000,0.00,31.250,32.007,12.1152,97.5536,97.2553,95.1258,98.7486,12.1210
257.000,0.00,31.250,32.119,12.1068,97.5107,97.2108,95.0814,98.5571,12.1097
258.000,0.00,31.250,32.060,12.1047,97.4678,97.1664,95.0370,98.7250,12.1129
259.000,0.00,31.250,32.040,12.1161,97.4249,97.1219,94.9925,98.4981,12.1024
260.000,0.00,31.250,32.202,12.0952,97.3819,97.0774,94.9480,98.3750,12.0933
261.000,0.00,31.250,32.057,12.0882,97.3390,97.0329,94.9035,98.4267,12.0943
262.000,0.00,31.250,32.027,12.0981,97.2961,96.9885,94.8591,98.2848,12.0874
263.000,0.00,31.250,31.977,12.0701,97.2532,96.9440,94.8146,98.3904,12.0892
264.000,0.00,31.250,32.154,12.0761,97.2103,96.8995,94.7701,98.2191,12.0787
265.000,0.00,31.250,32.028,12.0601,97.1674,96.8551,94.7257,98.1165,12.0748
266.000,0.00,31.250,32.124,12.0630,97.1245,96.8107,94.6812,97.9274,12.0651
267.000,0.00,31.250,32.263,12.0878,97.0815,96.7662,94.6368,98.2533,12.0724
268.000,0.00,-12.500,-11.551,12.6866,97.0389,96.7221,94.5927,98.3415,12.6651
269.000,0.00,-12.500,-11.496,12.6807,97.0568,96.7384,94.6090,98.3340,12.6841
270.000,0.00,-12.500,-11.589,12.7261,97.0747,96.7547,94.6253,98.6781,12.7161
271.000,0.00,-12.500,-11.754,12.7234,97.0926,96.7709,94.6415,98.4907,12.7302
272.000,0.00,-12.500,-11.532,12.7403,97.1105,96.7871,94.6577,98.6198,12.7491
273.000,0.00,-12.500,-11.544,12.7564,97.1283,96.8034,94.6740,98.4823,12.7616
274.000,0.00,-12.500,-11.654,12.7683,97.1462,96.8196,94.6902,98.6549,12.7850
275.000,0.00,-12.500,-11.529,12.8146,97.1641,96.8358,94.7064,98.7309,12.8014
276.000,0.00,12.500,13.496,12.4564,97.1818,96.8519,94.7224,98.5110,12.4709
277.000,0.00,12.500,13.354,12.4858,97.1639,96.8331,94.7037,98.3699,12.4700
278.000,0.00,12.500,13.287,12.4873,97.1460,96.8143,94.6849,98.3517,12.4722
279.000,0.00,12.500,13.285,12.4772,97.1282,96.7955,94.6661,98.3362,12.4736
280.000,0.00,12.500,13.415,12.4790,97.1103,96.7767,94.6473,98.4259,12.4767
281.000,0.00,12.500,13.269,12.4677,97.0924,96.7580,94.6286,98.3498,12.4777
282.000,0.00,12.500,13.493,12.4755,97.0745,96.7393,94.6098,98.2271,12.4722
283.000,0.00,12.500,13.432,12.4967,97.0566,96.7205,94.5911,98.5555,12.4858
284.000,0.00,12.500,13.259,12.4722,97.0388,96.7017,94.5723,98.2366,12.4789
285.000,0.00,12.500,13.422,12.4750,97.0209,96.6830,94.5536,98.2339,12.4781
286.000,0.00,12.500,13.472,12.4953,97.0030,96.6643,94.5349,98.3224,12.4818
287.000,0.00,12.500,13.309,12.4649,96.9851,96.6455,94.5161,98.1344,12.4790
288.000,0.00,12.500,13.512,12.4827,96.9672,96.6268,94.4974,98.2198,12.4805
289.000,0.00,12.500,13.284,12.4796,96.9493,96.6080,94.4786,98.0358,12.4787
290.000,0.00,12.500,13.482,12.4834,96.9315,96.5892,94.4598,98.1677,12.4819
291.000,0.00,12.500,13.361,12.4838,96.9136,96.5705,94.4411,98.1751,12.4851
292.000,0.00,12.500,13.307,12.4975,96.8957,96.5517,94.4223,98.1539,12.4864
293.000,0.00,12.500,13.376,12.4732,96.8778,96.5329,94.4035,98.0908,12.4845
294.000,0.00,12.500,13.333,12.4765,96.8599,96.5141,94.3847,98.1634,12.4886
295.000,0.00,12.500,13.286,12.4749,96.8421,96.4953,94.3659,97.9181,12.4821
296.000,0.00,12.500,13.427,12.4831,96.8242,96.4766,94.3472,98.1209,12.4881
297.000,0.00,12.500,13.469,12.5074,96.8063,96.4578,94.3284,98.1036,12.4880
