time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc
1649.000,20.36,-19.163,-18.896,12.5740,68.0991,71.1198,65.7866,68.1992,12.5862
1650.000,17.45,-16.616,-16.414,12.5666,68.1268,71.1445,65.8113,68.3736,12.5736
1651.000,14.55,-13.981,-13.717,12.5537,68.1503,71.1656,65.8324,68.2667,12.5468
1652.000,11.64,-11.273,-11.172,12.5285,68.1699,71.1829,65.8497,68.2400,12.5229
1653.000,8.73,-8.506,-8.280,12.4961,68.1851,71.1965,65.8633,68.2924,12.4951
1654.000,5.82,-5.695,-5.431,12.4586,68.1961,71.2063,65.8731,68.1052,12.4581
1655.000,2.91,-2.855,-2.671,12.4401,68.2026,71.2120,65.8788,68.3927,12.4365
1656.000,0.00,0.000,0.036,12.3917,68.2048,71.2138,62.4747,68.0831,12.3939
1657.000,0.00,0.000,-0.008,12.4164,68.2048,71.2138,61.1161,68.1635,12.4008
1658.000,0.00,0.000,0.081,12.3954,68.2048,71.2138,61.6032,68.3136,12.4079
1659.000,0.00,0.000,0.226,12.4104,68.2048,71.2138,61.2624,68.0783,12.4013
1660.000,0.00,0.000,-0.014,12.4099,68.2048,71.2138,62.0983,68.3152,12.4156
1661.000,0.00,0.000,0.085,12.3946,68.2048,71.2138,61.4454,67.9120,12.4037
1662.000,0.00,0.000,0.059,12.4018,68.2048,71.2138,62.2963,68.2130,12.4171
1663.000,0.00,0.000,0.088,12.4110,68.2048,71.2138,62.4274,68.1834,12.4185
1664.000,0.00,0.000,0.133,12.4087,68.2048,71.2138,62.5687,68.1593,12.4197
1665.000,0.00,0.000,-0.024,12.4131,68.2048,71.2138,62.5239,68.0123,12.4195
1666.000,0.00,0.000,0.158,12.4196,68.2048,71.2138,63.1149,68.1984,12.4258
1667.000,0.00,0.000,0.214,12.4254,68.2048,71.2138,63.2846,68.1822,12.4268
1668.000,0.00,0.000,0.211,12.4148,68.2048,71.2138,63.5066,68.1786,12.4289
1669.000,0.00,0.000,0.186,12.4239,68.2048,71.2138,63.6838,68.1676,12.4310
1670.000,0.00,0.000,0.186,12.4458,68.2048,71.2138,63.7425,68.1715,12.4332
1671.000,0.00,0.000,0.001,12.4556,68.2048,71.2138,64.4265,68.4134,12.4459
1672.000,0.00,0.000,0.103,12.4353,68.2048,71.2138,64.5810,68.3814,12.4452
1673.000,0.00,0.000,0.186,12.4389,68.2048,71.2138,64.3016,68.2138,12.4402
1674.000,0.00,0.000,0.101,12.4573,68.2048,71.2138,64.6342,68.2956,12.4459
1675.000,0.00,0.000,0.194,12.4434,68.2048,71.2138,64.4607,68.1163,12.4402
1676.000,0.00,0.000,0.143,12.4570,68.2048,71.2138,64.8322,68.2989,12.4487
1677.000,0.00,0.000,0.197,12.4499,68.2048,71.2138,64.9808,68.2463,12.4477
1678.000,2.50,6.134,6.146,12.3647,68.2001,71.2094,64.6823,68.3042,12.3692
1679.000,5.00,12.286,12.476,12.2946,68.1858,71.1963,64.6693,68.2086,12.2775
1680.000,7.50,18.475,18.689,12.1771,68.1621,71.1748,64.6477,68.1577,12.1858
1681.000,10.00,24.718,24.708,12.1017,68.1287,71.1446,64.6175,68.1247,12.0945
1682.000,12.50,31.035,31.212,11.9748,68.0857,71.1057,64.5786,67.9564,11.9894
1683.000,15.00,29.164,29.298,11.9786,68.0329,71.0581,64.5310,67.7718,11.9948
1684.000,16.82,32.889,32.939,11.9443,67.9850,71.0148,64.4877,67.8411,11.9360
1685.000,18.64,36.678,36.763,11.8515,67.9314,70.9663,64.4393,67.5446,11.8611
1686.000,20.45,40.539,40.644,11.8045,67.8718,70.9126,64.3855,67.6330,11.7970
1687.000,22.27,44.480,44.503,11.7294,67.8061,70.8533,64.3262,67.4642,11.7233
1688.000,24.09,48.506,48.640,11.6396,67.7344,70.7886,64.2615,67.3153,11.6452
1689.000,25.91,50.000,50.253,11.6167,67.6574,70.7195,64.1924,67.3766,11.6074
1690.000,27.73,50.000,50.053,11.5903,67.5799,70.6500,64.1229,67.0424,11.5814
1691.000,29.55,50.000,50.002,11.5640,67.5025,70.5806,64.0535,67.0573,11.5659
1692.000,31.36,50.000,50.199,11.5491,67.4250,70.5112,63.9841,67.0824,11.5481
1693.000,33.18,50.000,50.116,11.5283,67.3475,70.4418,63.9148,66.8306,11.5255
1694.000,35.00,50.000,50.131,11.5218,67.2700,70.3724,63.8453,66.7742,11.5090
1695.000,36.67,50.000,50.067,11.4914,67.1925,70.3030,63.7759,66.7449,11.4949
1696.000,38.33,50.000,50.129,11.4860,67.1150,70.2336,63.7066,66.5971,11.4758
1697.000,40.00,50.000,50.045,11.4664,67.0375,70.1642,63.6371,66.4923,11.4608
1698.000,41.67,50.000,49.997,11.4504,66.9601,70.0948,63.5678,66.3065,11.4430
1699.000,43.33,50.000,50.064,11.4176,66.8826,70.0255,63.4984,66.4059,11.4339
1700.000,45.00,50.000,50.258,11.4149,66.8051,69.9561,63.4290,66.1255,11.4109
1701.000,46.67,50.000,50.259,11.4208,66.7276,69.8867,63.3596,66.2929,11.4060
1702.000,48.33,50.000,50.058,11.3710,66.6501,69.8172,63.2902,65.9276,11.3864
1703.000,50.00,45.773,45.761,11.4411,66.5727,69.7479,63.2208,65.8450,11.4323
1704.000,50.00,45.773,45.940,11.4416,66.5023,69.6842,63.1571,65.8625,11.4236
1705.000,50.00,45.773,46.004,11.4248,66.4320,69.6205,63.0934,65.8815,11.4167
1706.000,50.00,45.773,46.047,11.4040,66.3617,69.5568,63.0297,65.6924,11.4034
1707.000,50.00,45.773,45.760,11.3946,66.2913,69.4931,62.9660,65.6883,11.4011
1708.000,50.00,45.773,45.965,11.3990,66.2210,69.4294,62.9023,65.6223,11.3903
1709.000,50.00,45.773,45.953,11.3913,66.1507,69.3657,62.8386,65.6228,11.3851
1710.000,50.00,45.773,45.926,11.3829,66.0803,69.3020,62.7749,65.4416,11.3741
1711.000,50.00,45.773,45.829,11.3668,66.0100,69.2383,62.7112,65.3452,11.3673
1712.000,50.00,45.773,45.988,11.3433,65.9397,69.1745,62.6474,65.1910,11.3553
1713.000,50.00,45.773,45.952,11.3444,65.8693,69.1109,62.5838,65.0905,11.3481
1714.000,50.00,45.773,46.027,11.3392,65.7990,69.0472,62.5201,65.1751,11.3458
1715.000,50.00,-15.357,-15.317,12.1803,65.7291,68.9839,62.4569,65.1275,12.1685
1716.000,48.12,-15.660,-15.390,12.2208,65.7530,69.0054,62.4783,65.7077,12.2158
1717.000,46.25,-15.862,-15.715,12.2313,65.7770,69.0269,62.4998,65.5284,12.2398
1718.000,44.38,-15.968,-15.884,12.2586,65.8020,69.0485,62.5215,65.5107,12.2662
1719.000,42.50,-15.980,-15.745,12.2916,65.8271,69.0705,62.5434,65.7141,12.2949
1720.000,40.63,-15.904,-15.664,12.3261,65.8521,69.0923,62.5652,65.8374,12.3207
1721.000,38.75,-15.743,-15.586,12.3498,65.8765,69.1138,62.5867,65.7125,12.3371
1722.000,36.87,-15.500,-15.298,12.3676,65.9004,69.1353,62.6082,65.7497,12.3552
1723.000,35.00,23.354,23.542,11.8554,65.9239,69.1563,62.6293,65.8085,11.8525
1724.000,35.00,23.354,23.512,11.8521,65.8882,69.1241,62.5970,65.4748,11.8414
1725.000,35.00,23.354,23.481,11.8506,65.8524,69.0918,62.5647,65.5469,11.8442
1726.000,35.00,23.354,23.471,11.8536,65.8166,69.0595,62.5324,65.5066,11.8428
1727.000,35.00,23.354,23.548,11.8453,65.7809,69.0272,62.5001,65.3683,11.8370
1728.000,35.00,23.354,23.563,11.8173,65.7451,68.9949,62.4678,65.2207,11.8319
1729.000,35.00,23.354,23.485,11.8328,65.7093,68.9626,62.4355,65.2993,11.8356
1730.000,35.00,23.354,23.441,11.8522,65.6736,68.9303,62.4032,65.4742,11.8422
1731.000,35.00,23.354,23.454,11.8377,65.6378,68.8980,62.3709,65.2315,11.8338
1732.000,35.00,23.354,23.479,11.8185,65.6021,68.8657,62.3386,65.1660,11.8314
1733.000,35.00,23.354,23.441,11.8357,65.5663,68.8334,62.3063,65.0975,11.8298
1734.000,35.00,23.354,23.574,11.8475,65.5305,68.8012,62.2741,65.1087,11.8286
1735.000,35.00,23.354,23.554,11.8340,65.4948,68.7689,62.2418,65.0589,11.8273
1736.000,35.00,23.354,23.443,11.8221,65.4590,68.7366,62.2095,64.8748,11.8228
1737.000,35.00,23.354,23.422,11.8309,65.4232,68.7043,62.1772,64.9143,11.8247
1738.000,35.00,-38.659,-38.484,12.6701,65.3880,68.6724,62.1453,64.8595,12.6590
1739.000,31.50,-35.521,-35.479,12.6605,65.4452,68.7238,62.1967,65.4152,12.6675
1740.000,28.00,-32.153,-32.016,12.6439,65.4975,68.7706,62.2435,65.5568,12.6528
1741.000,24.50,-28.581,-28.586,12.6173,65.5443,68.8126,62.2855,65.5104,12.6293
1742.000,21.00,-24.830,-24.771,12.6150,65.5855,68.8496,62.3225,65.6306,12.6035
1743.000,17.50,-20.926,-20.705,12.5730,65.6208,68.8812,62.3541,65.5544,12.5648
1744.000,14.00,-16.894,-16.745,12.5143,65.6500,68.9073,62.3802,65.6507,12.5306
1745.000,10.50,-12.760,-12.523,12.4939,65.6729,68.9277,62.4006,65.7493,12.4903
1746.000,7.00,-8.549,-8.417,12.4238,65.6893,68.9423,62.4152,65.5382,12.4385
1747.000,3.50,-4.287,-4.306,12.3779,65.6992,68.9510,62.4240,65.6419,12.3947
1748.000,0.00,0.000,0.160,12.3371,65.7025,68.9539,59.1733,65.5612,12.3374
1749.000,0.00,0.000,0.115,12.3544,65.7025,68.9539,56.8429,65.5881,12.3434
1750.000,0.00,0.000,0.203,12.3616,65.7025,68.9539,57.0564,65.7163,12.3509
1751.000,0.00,0.000,0.221,12.3698,65.7025,68.9539,57.1718,65.6297,12.3519
1752.000,0.00,0.000,0.054,12.3575,65.7025,68.9539,57.4078,65.5388,12.3550
1753.000,0.00,0.000,0.002,12.3747,65.7025,68.9539,58.0397,65.7225,12.3657
1754.000,0.00,0.000,0.228,12.3687,65.7025,68.9539,58.2619,65.6464,12.3637
1755.000,0.00,0.000,0.186,12.3686,65.7025,68.9539,58.3668,65.6045,12.3663
1756.000,0.00,0.000,0.163,12.3905,65.7025,68.9539,58.9578,65.7694,12.3755
1757.000,0.00,0.000,0.118,12.3825,65.7025,68.9539,58.9197,65.6043,12.3738
1758.000,0.00,0.000,0.017,12.3695,65.7025,68.9539,59.0997,65.5631,12.3769
1759.000,0.00,0.000,0.170,12.3984,65.7025,68.9539,59.2707,65.5488,12.3773
1760.000,0.00,0.000,0.071,12.4032,65.7025,68.9539,59.5695,65.5775,12.3825
1761.000,0.00,0.000,0.234,12.3898,65.7025,68.9539,60.1633,65.7704,12.3896
1762.000,0.00,0.000,0.128,12.3809,65.7025,68.9539,60.3652,65.7042,12.3913
1763.000,0.00,0.000,0.022,12.4013,65.7025,68.9539,60.8561,65.8593,12.4004
1764.000,0.00,0.000,0.112,12.3826,65.7025,68.9539,60.4545,65.5513,12.3911
1765.000,0.00,0.000,0.270,12.3886,65.7025,68.9539,60.5404,65.5768,12.3923
1766.000,0.00,0.000,0.070,12.3999,65.7025,68.9539,61.2493,65.8099,12.4051
1767.000,3.75,13.001,13.036,12.2364,65.6924,68.9446,60.9662,65.7115,12.2255
1768.000,7.50,26.063,26.233,12.0422,65.6622,68.9173,60.9388,65.5276,12.0335
1769.000,11.25,39.249,39.246,11.8182,65.6118,68.8717,60.8932,65.1918,11.8327
1770.000,15.00,7.089,7.190,12.2493,65.5416,68.8084,60.8299,65.1546,12.2449
1771.000,15.00,7.089,7.146,12.2377,65.5308,68.7986,60.8202,65.2696,12.2498
1772.000,15.00,7.089,7.065,12.2512,65.5201,68.7889,60.8104,65.3578,12.2544
1773.000,15.00,7.089,7.326,12.2690,65.5094,68.7790,60.8006,65.4801,12.2554
1774.000,15.00,7.089,7.117,12.2673,65.4986,68.7692,60.7908,65.3329,12.2536
1775.000,15.00,7.089,7.172,12.2444,65.4879,68.7594,60.7810,65.4025,12.2556
1776.000,15.00,7.089,7.104,12.2454,65.4772,68.7496,60.7711,65.2463,12.2517
1777.000,15.00,7.089,7.249,12.2674,65.4665,68.7398,60.7613,65.4792,12.2580
1778.000,15.00,-14.961,-14.849,12.5481,65.4559,68.7301,60.7517,65.4685,12.5564
1779.000,12.00,-12.065,-11.807,12.5479,65.4768,68.7487,60.7703,65.7835,12.5365
1780.000,9.00,-9.105,-9.085,12.5187,65.4931,68.7633,60.7848,65.6030,12.5022
1781.000,6.00,-6.097,-6.109,12.4757,65.5048,68.7736,60.7952,65.4179,12.4626
1782.000,3.00,-3.057,-2.897,12.4310,65.5118,68.7798,60.8014,65.5620,12.4292
1783.000,0.00,0.000,-0.020,12.3789,65.5142,68.7818,60.7528,65.4079,12.3884
1784.000,0.00,0.000,0.175,12.4031,65.5142,68.7818,60.7633,65.6201,12.3953
1785.000,0.00,0.000,0.090,12.3754,65.5142,68.7818,60.4173,65.3864,12.3909
1786.000,0.00,0.000,0.130,12.3853,65.5142,68.7818,61.2028,65.7015,12.4032
1787.000,0.00,0.000,-0.006,12.4045,65.5142,68.7818,61.2603,65.6277,12.4046
1788.000,0.00,0.000,0.213,12.3916,65.5142,68.7818,61.0603,65.4636,12.3982
1789.000,0.00,0.000,0.089,12.3971,65.5142,68.7818,61.4866,65.5649,12.4052
1790.000,0.00,0.000,0.131,12.3885,65.5142,68.7818,61.1977,65.3789,12.4002
1791.000,0.00,0.000,-0.005,12.3952,65.5142,68.7818,61.2946,65.3892,12.4044
1792.000,0.00,0.000,0.017,12.4137,65.5142,68.7818,61.7807,65.5081,12.4098
1793.000,0.00,0.000,0.054,12.3923,65.5142,68.7818,61.9204,65.5161,12.4113
1794.000,0.00,0.000,0.121,12.4163,65.5142,68.7818,61.9911,65.5079,12.4118
1795.000,0.00,0.000,0.129,12.4129,65.5142,68.7818,62.3796,65.6209,12.4170
1796.000,0.00,0.000,0.220,12.4163,65.5142,68.7818,62.3389,65.5312,12.4142
1797.000,0.00,0.000,0.207,12.4328,65.5142,68.7818,62.5342,65.5820,12.4175
1798.000,0.00,0.000,0.209,12.4254,65.5142,68.7818,62.5685,65.5837,12.4189
1799.000,0.00,0.000,0.094,12.4192,65.5142,68.7818,62.6511,65.5195,12.4195
1800.000,0.00,0.000,0.107,12.4063,65.5142,68.7818,62.5999,65.4445,12.4181
1801.000,0.00,0.000,0.019,12.4105,65.5142,68.7818,62.8848,65.5337,12.4235
1802.000,0.00,0.000,0.054,12.4328,65.5142,68.7818,63.2667,65.6792,12.4291
1803.000,0.00,0.000,0.033,12.4361,65.5142,68.7818,63.3567,65.6327,12.4288
1804.000,0.00,0.000,0.011,12.4103,65.5142,68.7818,63.2011,65.5350,12.4268
1805.000,2.50,6.134,6.144,12.3509,65.5094,68.7773,63.0090,65.4953,12.3421
1806.000,5.00,12.286,12.348,12.2592,65.4952,68.7643,62.9961,65.4898,12.2547
1807.000,7.50,18.475,18.719,12.1558,65.4714,68.7428,62.9745,65.4053,12.1594
1808.000,10.00,24.718,24.832,12.0681,65.4381,68.7126,62.9443,65.1706,12.0597
1809.000,12.50,31.035,31.286,11.9757,65.3951,68.6736,62.9054,65.1524,11.9601
1810.000,15.00,41.490,41.683,11.8191,65.3422,68.6259,62.8576,65.0770,11.8027
1811.000,17.83,49.649,49.921,11.6827,65.2719,68.5624,62.7941,64.9993,11.6694
1812.000,20.67,50.000,50.151,11.6321,65.1944,68.4931,62.7248,64.7728,11.6378
1813.000,23.50,50.000,50.065,11.6044,65.1169,68.4237,62.6554,64.5567,11.6116
1814.000,26.33,50.000,50.256,11.5892,65.0394,68.3543,62.5861,64.6111,11.5919
1815.000,29.17,50.000,50.113,11.5628,64.9619,68.2849,62.5167,64.3734,11.5675
1816.000,32.00,20.100,20.104,11.9601,64.8847,68.2157,62.4475,64.4168,11.9568
1817.000,32.00,20.100,20.220,11.9496,64.8537,68.1875,62.4192,64.7587,11.9649
1818.000,32.00,20.100,20.309,11.9577,64.8227,68.1593,62.3910,64.6293,11.9576
1819.000,32.00,20.100,20.313,11.9387,64.7917,68.1311,62.3628,64.5065,11.9516
1820.000,32.00,20.100,20.107,11.9536,64.7607,68.1028,62.3345,64.5477,11.9541
1821.000,32.00,20.100,20.139,11.9553,64.7297,68.0746,62.3063,64.6729,11.9563
1822.000,32.00,20.100,20.259,11.9340,64.6987,68.0463,62.2781,64.3515,11.9424
1823.000,32.00,20.100,20.367,11.9415,64.6677,68.0181,62.2499,64.5345,11.9458
1824.000,32.00,20.100,20.144,11.9567,64.6367,67.9899,62.2216,64.2881,11.9391
1825.000,32.00,20.100,20.291,11.9505,64.6057,67.9616,62.1933,64.3714,11.9387
1826.000,32.00,20.100,20.166,11.9506,64.5747,67.9333,62.1650,64.5726,11.9460
1827.000,32.00,20.100,20.223,11.9469,64.5437,67.9051,62.1368,64.3180,11.9355
1828.000,32.00,20.100,20.248,11.9160,64.5127,67.8770,62.1087,64.1917,11.9300
1829.000,32.00,20.100,20.299,11.9265,64.4818,67.8487,62.0804,64.2777,11.9313
1830.000,32.00,20.100,20.138,11.9241,64.4508,67.8205,62.0523,64.2250,11.9308
1831.000,32.00,20.100,20.175,11.9164,64.4198,67.7923,62.0240,63.9692,11.9209
1832.000,32.00,20.100,20.303,11.9178,64.3888,67.7642,61.9959,64.0100,11.9198
1833.000,32.00,20.100,20.232,11.9348,64.3578,67.7359,61.9677,64.0421,11.9213
1834.000,32.00,20.100,20.133,11.9108,64.3268,67.7077,61.9394,63.9687,11.9195
1835.000,32.00,20.100,20.370,11.9113,64.2958,67.6795,61.9112,63.9848,11.9163
1836.000,32.00,20.100,20.341,11.9086,64.2648,67.6512,61.8830,64.0098,11.9170
1837.000,32.00,20.100,20.312,11.9268,64.2338,67.6229,61.8547,63.9855,11.9161
1838.000,32.00,20.100,20.260,11.9073,64.2028,67.5948,61.8265,63.7618,11.9089
1839.000,32.00,20.100,20.203,11.8933,64.1718,67.5665,61.7982,63.8236,11.9114
1840.000,32.00,-28.178,-28.032,12.5597,64.1412,67.5386,61.7704,63.6974,12.5581
1841.000,29.09,-26.129,-25.919,12.5772,64.1831,67.5762,61.8079,64.3330,12.5742
1842.000,26.18,-23.934,-23.858,12.5472,64.2217,67.6108,61.8425,64.1967,12.5627
1843.000,23.27,-21.607,-21.587,12.5710,64.2568,67.6422,61.8740,64.3220,12.5554
1844.000,20.36,-19.163,-18.912,12.5367,64.2883,67.6704,61.9022,64.3847,12.5385
1845.000,17.45,-16.616,-16.570,12.5044,64.3159,67.6951,61.9268,64.2511,12.5175
1846.000,14.55,-13.981,-13.790,12.4912,64.3395,67.7162,61.9479,64.5113,12.5020
1847.000,11.64,-11.273,-11.254,12.4562,64.3590,67.7336,61.9653,64.3990,12.4753
1848.000,8.73,-8.506,-8.365,12.4454,64.3742,67.7472,61.9789,64.3081,12.4427
1849.000,5.82,-5.695,-5.603,12.4168,64.3852,67.7569,61.9886,64.3700,12.4152
1850.000,2.91,-2.855,-2.691,12.3852,64.3918,67.7626,61.9943,64.4830,12.3857
1851.000,0.00,0.000,0.243,12.3676,64.3940,67.7643,59.2077,64.5931,12.3541
1852.000,0.00,0.000,0.148,12.3680,64.3940,67.7643,57.4694,64.3966,12.3522
1853.000,0.00,0.000,0.268,12.3633,64.3940,67.7643,57.9095,64.5875,12.3603
1854.000,0.00,0.000,0.101,12.3661,64.3940,67.7643,57.8109,64.3985,12.3594
1855.000,0.00,0.000,0.089,12.3709,64.3940,67.7643,58.0755,64.4156,12.3632
1856.000,0.00,0.000,0.155,12.3790,64.3940,67.7643,58.5345,64.5169,12.3686
1857.000,0.00,0.000,0.046,12.3838,64.3940,67.7643,58.5073,64.4168,12.3696
1858.000,0.00,0.000,0.262,12.3555,64.3940,67.7643,58.6812,64.4015,12.3689
1859.000,0.00,0.000,0.003,12.3865,64.3940,67.7643,59.0133,64.4525,12.3767
1860.000,0.00,0.000,0.197,12.3960,64.3940,67.7643,59.1516,64.4562,12.3768
1861.000,0.00,0.000,0.245,12.3950,64.3940,67.7643,59.1793,64.3656,12.3756
1862.000,0.00,0.000,0.155,12.3918,64.3940,67.7643,59.3501,64.3712,12.3794
1863.000,0.00,0.000,-0.020,12.3764,64.3940,67.7643,59.5259,64.3497,12.3834
1864.000,0.00,0.000,0.156,12.3858,64.3940,67.7643,59.8303,64.4148,12.3854
1865.000,0.00,0.000,0.038,12.3691,64.3940,67.7643,59.5931,64.1910,12.3815
1866.000,0.00,0.000,0.039,12.3720,64.3940,67.7643,60.1438,64.3802,12.3899
1867.000,0.00,0.000,0.168,12.4025,64.3940,67.7643,60.3179,64.3955,12.3907
1868.000,0.00,0.000,0.066,12.3755,64.3940,67.7643,60.5753,64.4174,12.3946
1869.000,0.00,0.000,0.244,12.3777,64.3940,67.7643,60.4543,64.2811,12.3893
1870.000,0.00,0.000,0.021,12.4129,64.3940,67.7643,61.2161,64.6037,12.4049
1871.000,0.00,0.000,0.261,12.3867,64.3940,67.7643,60.8354,64.3401,12.3943
1872.000,0.00,0.000,0.110,12.4118,64.3940,67.7643,61.1341,64.4506,12.4016
1873.000,2.50,6.134,6.169,12.3066,64.3892,67.7599,60.9857,64.3480,12.3162
1874.000,5.00,12.286,12.347,12.2353,64.3750,67.7469,60.9727,64.3533,12.2300
1875.000,7.50,18.475,18.581,12.1211,64.3512,67.7253,60.9511,64.1343,12.1323
1876.000,10.00,24.718,24.741,12.0345,64.3179,67.6952,60.9210,64.1092,12.0395
1877.000,12.50,31.035,31.267,11.9375,64.2749,67.6563,60.8821,64.1188,11.9401
1878.000,15.00,29.164,29.430,11.9435,64.2221,67.6086,60.8344,63.9541,11.9451
1879.000,16.82,32.889,32.886,11.8894,64.1742,67.5653,60.7911,64.0088,11.8883
1880.000,18.64,36.678,36.663,11.8357,64.1205,67.5168,60.7426,64.0214,11.8244
1881.000,20.45,40.539,40.546,11.7625,64.0609,67.4631,60.6889,63.8713,11.7522
1882.000,22.27,44.480,44.475,11.6668,63.9953,67.4038,60.6296,63.5987,11.6740
1883.000,24.09,48.506,48.589,11.5878,63.9235,67.3391,60.5648,63.6139,11.6018
1884.000,25.91,50.000,50.033,11.5480,63.8466,67.2699,60.4957,63.4078,11.5573
1885.000,27.73,50.000,50.177,11.5328,63.7691,67.2005,60.4263,63.0816,11.5270
1886.000,29.55,50.000,50.257,11.5169,63.6916,67.1312,60.3570,63.1242,11.5108
1887.000,31.36,50.000,50.058,11.4771,63.6141,67.0617,60.2875,63.1474,11.4984
1888.000,33.18,50.000,50.049,11.4773,63.5366,66.9923,60.2181,62.8513,11.4734
1889.000,35.00,50.000,50.217,11.4533,63.4592,66.9229,60.1487,62.7998,11.4549
1890.000,36.67,50.000,50.110,11.4379,63.3817,66.8535,60.0793,62.8965,11.4457
1891.000,38.33,50.000,50.068,11.4258,63.3042,66.7842,60.0100,62.7384,11.4276
1892.000,40.00,50.000,50.065,11.3987,63.2267,66.7148,59.9406,62.5865,11.4098
1893.000,41.67,50.000,50.046,11.3902,63.1492,66.6454,59.8712,62.4735,11.3943
1894.000,43.33,50.000,50.262,11.3909,63.0717,66.5760,59.8018,62.5191,11.3814
1895.000,45.00,50.000,50.109,11.3733,62.9942,66.5066,59.7324,62.2885,11.3647
1896.000,46.67,50.000,50.267,11.3570,62.9168,66.4372,59.6630,62.1253,11.3466
1897.000,48.33,50.000,50.035,11.3534,62.8393,66.3678,59.5936,62.2023,11.3424
1898.000,50.00,45.773,45.844,11.3691,62.7618,66.2984,59.5242,61.9668,11.3815
1899.000,50.00,45.773,45.799,11.3605,62.6915,66.2347,59.4605,61.9816,11.3757
1900.000,50.00,45.773,45.859,11.3605,62.6212,66.1710,59.3968,62.0136,11.3693
1901.000,50.00,45.773,45.878,11.3585,62.5508,66.1072,59.3330,61.8869,11.3584
1902.000,50.00,45.773,46.019,11.3406,62.4805,66.0435,59.2693,61.7149,11.3448
1903.000,50.00,45.773,45.890,11.3551,62.4102,65.9798,59.2056,61.8241,11.3445
1904.000,50.00,45.773,45.780,11.3371,62.3398,65.9161,59.1419,61.7120,11.3367
1905.000,50.00,45.773,45.801,11.3337,62.2695,65.8525,59.0783,61.6499,11.3291
1906.000,50.00,45.773,45.919,11.3289,62.1992,65.7888,59.0146,61.5715,11.3200
1907.000,50.00,45.773,45.999,11.3086,62.1288,65.7251,58.9509,61.3557,11.3071
1908.000,50.00,45.773,45.836,11.2860,62.0585,65.6615,58.8873,61.0329,11.2941
1909.000,50.00,45.773,45.796,11.2857,61.9882,65.5978,58.8236,61.3179,11.3002
1910.000,50.00,-15.357,-15.177,12.1315,61.9183,65.5345,58.7603,61.2790,12.1182
1911.000,48.12,-15.660,-15.609,12.1822,61.9421,65.5560,58.7818,61.7018,12.1650
1912.000,46.25,-15.862,-15.724,12.2091,61.9662,65.5774,58.8032,61.9349,12.2000
1913.000,44.38,-15.968,-15.805,12.2152,61.9912,65.5992,58.8250,61.7078,12.2181
1914.000,42.50,-15.980,-15.977,12.2600,62.0162,65.6211,58.8469,61.9153,12.2510
1915.000,40.63,-15.904,-15.869,12.2853,62.0413,65.6429,58.8687,61.9909,12.2748
1916.000,38.75,-15.743,-15.479,12.2996,62.0657,65.6644,58.8902,61.9328,12.2893
1917.000,36.87,-15.500,-15.434,12.3236,62.0895,65.6858,58.9116,62.0044,12.3118
1918.000,35.00,23.354,23.381,11.8042,62.1131,65.7069,58.9327,61.8651,11.8027
1919.000,35.00,23.354,23.530,11.7860,62.0773,65.6746,58.9004,61.7393,11.7963
1920.000,35.00,23.354,23.379,11.8029,62.0416,65.6424,58.8682,61.5147,11.7908
1921.000,35.00,23.354,23.460,11.7734,62.0058,65.6101,58.8359,61.4543,11.7876
1922.000,35.00,23.354,23.563,11.7926,61.9700,65.5777,58.8035,61.4182,11.7849
1923.000,35.00,23.354,23.373,11.7978,61.9343,65.5454,58.7712,61.4850,11.7898
1924.000,35.00,23.354,23.408,11.7933,61.8985,65.5131,58.7389,61.4608,11.7885
1925.000,35.00,23.354,23.556,11.7951,61.8627,65.4808,58.7066,61.5287,11.7888
1926.000,35.00,23.354,23.411,11.7765,61.8270,65.4485,58.6743,61.3661,11.7853
1927.000,35.00,23.354,23.515,11.7724,61.7912,65.4162,58.6420,61.2183,11.7790
1928.000,35.00,23.354,23.590,11.7849,61.7555,65.3839,58.6097,61.3048,11.7810
1929.000,35.00,23.354,23.479,11.7680,61.7197,65.3516,58.5774,61.1565,11.7777
1930.000,35.00,23.354,23.484,11.7725,61.6839,65.3194,58.5452,61.1410,11.7773
1931.000,35.00,23.354,23.500,11.7714,61.6482,65.2871,58.5129,61.0884,11.7756
1932.000,35.00,23.354,23.356,11.7644,61.6124,65.2548,58.4806,60.9261,11.7724
1933.000,35.00,-38.659,-38.562,12.6174,61.5771,65.2230,58.4488,61.0776,12.6139
1934.000,31.50,-35.521,-35.284,12.6218,61.6344,65.2744,58.5002,61.5823,12.6169
1935.000,28.00,-32.153,-31.881,12.5853,61.6866,65.3212,58.5470,61.5960,12.5986
1936.000,24.50,-28.581,-28.443,12.5858,61.7335,65.3632,58.5890,61.6383,12.5780
1937.000,21.00,-24.830,-24.642,12.5335,61.7747,65.4001,58.6259,61.6016,12.5471
1938.000,17.50,-20.926,-20.891,12.5152,61.8100,65.4317,58.6575,61.7419,12.5201
1939.000,14.00,-16.894,-16.810,12.4997,61.8392,65.4578,58.6836,61.9557,12.4881
1940.000,10.50,-12.760,-12.685,12.4430,61.8621,65.4782,58.7040,61.7749,12.4397
1941.000,7.00,-8.549,-8.530,12.3928,61.8785,65.4928,58.7186,61.6808,12.3912
1942.000,3.50,-4.287,-4.055,12.3540,61.8884,65.5015,58.7273,61.7779,12.3423
