time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc,v_pred
93.000,8.73,-8.506,-8.504,12.8834,98.6718,73.7931,97.1819,99.8806,12.8832
94.000,5.82,-5.695,-5.595,12.8347,98.6827,73.8029,97.1916,99.5858,12.8436
95.000,2.91,-2.855,-2.671,12.8131,98.6893,73.8086,97.1974,99.8590,12.8187
96.000,0.00,0.000,0.272,12.7828,98.6915,73.8104,93.4063,99.7171,12.7796
97.000,0.00,0.000,0.203,12.7800,98.6915,73.8104,91.9429,99.7481,12.7854
98.000,0.00,0.000,0.273,12.7790,98.6915,73.8104,91.8686,99.6588,12.7856
99.000,0.00,0.000,0.074,12.7947,98.6915,73.8104,92.2164,99.7267,12.7940
100.000,0.00,0.000,0.028,12.7886,98.6915,73.8104,92.5053,99.7127,12.7977
101.000,0.00,0.000,0.231,12.8146,98.6915,73.8104,92.6921,99.6949,12.7978
102.000,0.00,0.000,0.183,12.8031,98.6915,73.8104,93.0045,99.7140,12.8022
103.000,0.00,0.000,0.032,12.7868,98.6915,73.8104,92.8662,99.5123,12.8013
104.000,0.00,0.000,0.007,12.8052,98.6915,73.8104,93.3070,99.6305,12.8083
105.000,0.00,0.000,0.157,12.8097,98.6915,73.8104,93.3958,99.5749,12.8076
106.000,0.00,0.000,0.089,12.8088,98.6915,73.8104,93.6346,99.5461,12.8104
107.000,0.00,0.000,0.205,12.8129,98.6915,73.8104,93.9310,99.6164,12.8138
108.000,0.00,0.000,0.241,12.8193,98.6915,73.8104,94.0880,99.6189,12.8160
109.000,0.00,0.000,0.201,12.8373,98.6915,73.8104,94.3962,99.6805,12.8210
110.000,0.00,0.000,0.097,12.8332,98.6915,73.8104,94.6087,99.6385,12.8235
111.000,0.00,0.000,-0.012,12.8350,98.6915,73.8104,94.9279,99.6870,12.8288
112.000,0.00,0.000,0.014,12.8380,98.6915,73.8104,95.1584,99.7424,12.8324
113.000,0.00,0.000,0.134,12.8293,98.6915,73.8104,94.8740,99.4847,12.8249
114.000,0.00,0.000,0.168,12.8129,98.6915,73.8104,95.1746,99.5741,12.8293
115.000,0.00,0.000,0.128,12.8349,98.6915,73.8104,95.5401,99.6443,12.8339
116.000,0.00,0.000,0.259,12.8481,98.6915,73.8104,95.7658,99.7624,12.8378
117.000,0.00,0.000,0.178,12.8175,98.6915,73.8104,95.4856,99.4802,12.8319
118.000,2.50,6.134,6.243,12.7388,98.6867,73.8060,95.0799,99.3147,12.7451
119.000,5.00,12.286,12.305,12.6784,98.6725,73.7930,95.0669,99.5346,12.6674
120.000,7.50,18.475,18.735,12.5868,98.6487,73.7714,95.0452,99.3105,12.5678
121.000,10.00,24.718,24.822,12.4867,98.6154,73.7412,95.0150,99.3426,12.4782
122.000,12.50,31.035,31.213,12.3775,98.5724,73.7022,94.9761,99.1408,12.3742
123.000,15.00,29.164,29.273,12.3748,98.5196,73.6545,94.9284,98.9756,12.3812
124.000,16.82,32.889,32.939,12.3227,98.4717,73.6112,94.8851,99.0423,12.3221
125.000,18.64,36.678,36.809,12.2540,98.4180,73.5628,94.8367,98.8380,12.2501
126.000,20.45,40.539,40.725,12.1660,98.3584,73.5090,94.7829,98.6354,12.1764
127.000,22.27,44.480,44.572,12.1182,98.2928,73.4498,94.7237,98.7305,12.1117
128.000,24.09,48.506,48.620,12.0169,98.2211,73.3850,94.6589,98.3392,12.0275
129.000,25.91,50.000,50.032,11.9968,98.1441,73.3159,94.5898,98.2847,11.9888
130.000,27.73,50.000,50.088,11.9608,98.0666,73.2465,94.5204,98.2160,11.9686
131.000,29.55,50.000,50.115,11.9656,97.9891,73.1772,94.4511,98.3055,11.9547
132.000,31.36,50.000,50.183,11.9154,97.9116,73.1078,94.3817,97.7845,11.9213
133.000,33.18,50.000,50.027,11.9264,97.8342,73.0384,94.3123,98.0690,11.9176
134.000,35.00,50.000,49.994,11.9116,97.7567,72.9690,94.2429,97.9182,11.8988
135.000,36.67,50.000,50.174,11.8860,97.6792,72.8996,94.1734,97.7826,11.8783
136.000,38.33,50.000,50.141,11.8716,97.6017,72.8301,94.1040,97.7564,11.8648
137.000,40.00,50.000,50.187,11.8425,97.5242,72.7606,94.0345,97.4490,11.8416
138.000,41.67,50.000,50.163,11.8294,97.4467,72.6912,93.9651,97.1823,11.8214
139.000,43.33,50.000,50.115,11.8253,97.3692,72.6219,93.8958,97.1147,11.8087
140.000,45.00,50.000,50.022,11.8100,97.2918,72.5524,93.8263,97.2976,11.8050
141.000,46.67,50.000,50.132,11.7751,97.2143,72.4830,93.7569,97.0196,11.7841
142.000,48.33,50.000,50.102,11.7895,97.1368,72.4136,93.6875,97.2011,11.7805
143.000,50.00,45.773,46.006,11.8020,97.0593,72.3442,93.6181,96.8897,11.8162
144.000,50.00,45.773,45.782,11.7962,96.9890,72.2805,93.5544,96.8546,11.8112
145.000,50.00,45.773,46.007,11.7975,96.9187,72.2169,93.4908,96.7857,11.7993
146.000,50.00,45.773,45.843,11.7922,96.8483,72.1532,93.4271,96.6369,11.7904
147.000,50.00,45.773,45.847,11.7690,96.7780,72.0895,93.3633,96.5737,11.7824
148.000,50.00,45.773,45.909,11.7833,96.7077,72.0258,93.2997,96.6058,11.7771
149.000,50.00,45.773,45.887,11.7825,96.6373,71.9621,93.2360,96.6526,11.7736
150.000,50.00,45.773,45.949,11.7509,96.5670,71.8984,93.1723,96.3685,11.7584
151.000,50.00,45.773,46.008,11.7349,96.4967,71.8347,93.1086,96.0732,11.7432
152.000,50.00,45.773,45.758,11.7476,96.4263,71.7710,93.0449,96.1788,11.7456
153.000,50.00,45.773,45.915,11.7543,96.3560,71.7072,92.9811,96.2753,11.7424
154.000,50.00,45.773,45.851,11.7372,96.2857,71.6435,92.9174,95.8708,11.7259
155.000,50.00,-15.357,-15.095,12.5621,96.2158,71.5802,92.8541,95.9527,12.5478
156.000,48.12,-15.660,-15.468,12.5952,96.2396,71.6017,92.8756,96.3595,12.5932
157.000,46.25,-15.862,-15.622,12.6200,96.2637,71.6231,92.8970,96.4557,12.6243
158.000,44.38,-15.968,-15.783,12.6568,96.2887,71.6449,92.9188,96.5228,12.6536
159.000,42.50,-15.980,-15.832,12.6673,96.3138,71.6669,92.9408,96.5575,12.6793
160.000,40.63,-15.904,-15.866,12.7006,96.3388,71.6887,92.9626,96.6181,12.7047
161.000,38.75,-15.743,-15.564,12.7176,96.3632,71.7102,92.9841,96.5503,12.7203
162.000,36.87,-15.500,-15.346,12.7361,96.3870,71.7317,93.0056,96.5741,12.7391
163.000,35.00,23.354,23.397,12.2452,96.4106,71.7528,93.0267,96.7179,12.2407
164.000,35.00,23.354,23.511,12.2170,96.3748,71.7205,92.9944,96.3609,12.2271
165.000,35.00,23.354,23.531,12.2376,96.3391,71.6883,92.9621,96.2846,12.2244
166.000,35.00,23.354,23.448,12.2425,96.3033,71.6560,92.9299,96.2930,12.2260
167.000,35.00,23.354,23.594,12.2294,96.2675,71.6237,92.8976,96.2417,12.2223
168.000,35.00,23.354,23.486,12.2028,96.2318,71.5914,92.8653,95.9362,12.2137
169.000,35.00,23.354,23.363,12.1991,96.1960,71.5591,92.8330,95.9049,12.2146
170.000,35.00,23.354,23.617,12.2318,96.1603,71.5268,92.8007,96.0085,12.2148
171.000,35.00,23.354,23.340,12.2362,96.1245,71.4945,92.7684,95.9878,12.2181
172.000,35.00,23.354,23.352,12.2147,96.0887,71.4623,92.7361,95.8962,12.2152
173.000,35.00,23.354,23.547,12.2215,96.0530,71.4300,92.7038,95.9129,12.2134
174.000,35.00,23.354,23.525,12.2279,96.0172,71.3977,92.6715,95.9275,12.2145
175.000,35.00,23.354,23.530,12.2271,95.9814,71.3653,92.6392,95.9845,12.2167
176.000,35.00,23.354,23.591,12.2192,95.9457,71.3331,92.6070,95.9487,12.2149
177.000,35.00,23.354,23.555,12.1963,95.9099,71.3008,92.5747,95.7525,12.2091
178.000,35.00,-38.659,-38.584,13.0614,95.8746,71.2690,92.5428,95.7815,13.0494
