time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc
1628.000,32.00,20.100,20.217,12.0313,71.8422,71.4678,69.4072,71.4941,12.0338
1629.000,32.00,20.100,20.133,12.0205,71.8148,71.4395,69.3790,71.4935,12.0335
1630.000,32.00,20.100,20.301,12.0418,71.7874,71.4113,69.3508,71.4143,12.0274
1631.000,32.00,20.100,20.357,12.0119,71.7600,71.3830,69.3225,71.2459,12.0198
1632.000,32.00,20.100,20.318,12.0148,71.7325,71.3549,69.2944,71.3416,12.0225
1633.000,32.00,20.100,20.325,12.0064,71.7051,71.3267,69.2662,71.3786,12.0227
1634.000,32.00,20.100,20.371,12.0393,71.6777,71.2984,69.2379,71.3561,12.0203
1635.000,32.00,20.100,20.350,12.0085,71.6503,71.2702,69.2097,71.2555,12.0162
1636.000,32.00,20.100,20.084,12.0355,71.6229,71.2420,69.1815,71.3247,12.0213
1637.000,32.00,20.100,20.268,12.0141,71.5955,71.2137,69.1532,71.0698,12.0094
1638.000,32.00,20.100,20.103,11.9948,71.5680,71.1856,69.1250,70.9994,12.0086
1639.000,32.00,20.100,20.336,12.0103,71.5406,71.1573,69.0968,71.2068,12.0118
1640.000,32.00,20.100,20.296,12.0199,71.5132,71.1289,69.0684,71.3664,12.0170
1641.000,32.00,20.100,20.333,12.0153,71.4858,71.1007,69.0402,71.2569,12.0122
1642.000,32.00,20.100,20.354,12.0048,71.4584,71.0725,69.0120,70.9707,12.0017
1643.000,32.00,20.100,20.162,11.9987,71.4309,71.0442,68.9837,70.9172,12.0021
1644.000,32.00,20.100,20.089,11.9945,71.4035,71.0160,68.9555,70.9159,12.0026
1645.000,32.00,-28.178,-28.135,12.6662,71.3764,70.9881,68.9276,71.0219,12.6570
1646.000,29.09,-26.129,-25.895,12.6485,71.4142,71.0257,68.9651,71.3482,12.6608
1647.000,26.18,-23.934,-23.912,12.6722,71.4489,71.0602,68.9997,71.3872,12.6564
1648.000,23.27,-21.607,-21.461,12.6526,71.4806,71.0917,69.0312,71.4808,12.6455
1649.000,20.36,-19.163,-18.896,12.6170,71.5089,71.1198,69.0593,71.5219,12.6292
1650.000,17.45,-16.616,-16.414,12.6096,71.5338,71.1445,69.0840,71.6965,12.6166
1651.000,14.55,-13.981,-13.717,12.5966,71.5550,71.1656,69.1051,71.5900,12.5897
1652.000,11.64,-11.273,-11.172,12.5714,71.5725,71.1829,69.1224,71.5637,12.5657
1653.000,8.73,-8.506,-8.280,12.5390,71.5863,71.1965,69.1360,71.6166,12.5380
1654.000,5.82,-5.695,-5.431,12.5015,71.5961,71.2063,69.1458,71.4301,12.5009
1655.000,2.91,-2.855,-2.671,12.4830,71.6021,71.2120,69.1515,71.7184,12.4794
1656.000,0.00,0.000,0.036,12.4345,71.6040,71.2138,65.8342,71.4097,12.4367
1657.000,0.00,0.000,-0.008,12.4592,71.6040,71.2138,64.5104,71.4912,12.4436
1658.000,0.00,0.000,0.081,12.4382,71.6040,71.2138,65.0018,71.6424,12.4508
1659.000,0.00,0.000,0.226,12.4532,71.6040,71.2138,64.6614,71.4081,12.4441
1660.000,0.00,0.000,-0.014,12.4528,71.6040,71.2138,65.4974,71.6460,12.4584
1661.000,0.00,0.000,0.085,12.4374,71.6040,71.2138,64.8446,71.2438,12.4465
1662.000,0.00,0.000,0.059,12.4446,71.6040,71.2138,65.6955,71.5458,12.4599
1663.000,0.00,0.000,0.088,12.4538,71.6040,71.2138,65.8266,71.5172,12.4613
1664.000,0.00,0.000,0.133,12.4515,71.6040,71.2138,65.9679,71.4941,12.4626
1665.000,0.00,0.000,-0.024,12.4559,71.6040,71.2138,65.9231,71.3480,12.4623
1666.000,0.00,0.000,0.158,12.4624,71.6040,71.2138,66.5141,71.5351,12.4686
1667.000,0.00,0.000,0.214,12.4683,71.6040,71.2138,66.6838,71.5198,12.4696
1668.000,0.00,0.000,0.211,12.4577,71.6040,71.2138,66.9058,71.5171,12.4717
1669.000,0.00,0.000,0.186,12.4667,71.6040,71.2138,67.0830,71.5070,12.4738
1670.000,0.00,0.000,0.186,12.4886,71.6040,71.2138,67.1417,71.5117,12.4760
1671.000,0.00,0.000,0.001,12.4984,71.6040,71.2138,67.8257,71.7546,12.4887
1672.000,0.00,0.000,0.103,12.4781,71.6040,71.2138,67.9802,71.7233,12.4880
1673.000,0.00,0.000,0.186,12.4817,71.6040,71.2138,67.7008,71.5566,12.4830
1674.000,0.00,0.000,0.101,12.5001,71.6040,71.2138,68.0334,71.6392,12.4887
1675.000,0.00,0.000,0.194,12.4862,71.6040,71.2138,67.8599,71.4607,12.4830
1676.000,0.00,0.000,0.143,12.4998,71.6040,71.2138,68.2313,71.6442,12.4915
1677.000,0.00,0.000,0.197,12.4927,71.6040,71.2138,68.3800,71.5924,12.4905
1678.000,2.50,6.134,6.146,12.4075,71.5997,71.2094,68.0814,71.6511,12.4120
1679.000,5.00,12.286,12.476,12.3375,71.5869,71.1963,68.0684,71.5568,12.3203
1680.000,7.50,18.475,18.689,12.2200,71.5656,71.1748,68.0469,71.5074,12.2286
1681.000,10.00,24.718,24.708,12.1446,71.5355,71.1446,68.0167,71.4764,12.1374
1682.000,12.50,31.035,31.212,12.0177,71.4968,71.1057,67.9778,71.3104,12.0324
1683.000,15.00,29.164,29.298,12.0216,71.4493,71.0581,67.9302,71.1285,12.0378
1684.000,16.82,32.889,32.939,11.9874,71.4062,71.0148,67.8869,71.2005,11.9790
1685.000,18.64,36.678,36.763,11.8947,71.3579,70.9663,67.8384,70.9069,11.9042
1686.000,20.45,40.539,40.644,11.8477,71.3043,70.9126,67.7846,70.9983,11.8402
1687.000,22.27,44.480,44.503,11.7728,71.2452,70.8533,67.7254,70.8328,11.7666
1688.000,24.09,48.506,48.640,11.6830,71.1807,70.7886,67.6607,70.6877,11.6886
1689.000,25.91,50.000,50.253,11.6602,71.1118,70.7195,67.5916,70.7529,11.6509
1690.000,27.73,50.000,50.053,11.6339,71.0426,70.6500,67.5221,70.4229,11.6249
1691.000,29.55,50.000,50.002,11.6078,70.9735,70.5806,67.4527,70.4422,11.6096
1692.000,31.36,50.000,50.199,11.5929,70.9044,70.5112,67.3833,70.4715,11.5919
1693.000,33.18,50.000,50.116,11.5723,70.8352,70.4418,67.3139,70.2242,11.5694
1694.000,35.00,50.000,50.131,11.5659,70.7661,70.3724,67.2445,70.1723,11.5530
1695.000,36.67,50.000,50.067,11.5356,70.6969,70.3030,67.1751,70.1475,11.5390
1696.000,38.33,50.000,50.129,11.5303,70.6278,70.2336,67.1057,70.0043,11.5200
1697.000,40.00,50.000,50.045,11.5108,70.5587,70.1642,67.0363,69.9041,11.5051
1698.000,41.67,50.000,49.997,11.4948,70.4895,70.0948,66.9669,69.7230,11.4874
1699.000,43.33,50.000,50.064,11.4622,70.4204,70.0255,66.8976,69.8272,11.4784
1700.000,45.00,50.000,50.258,11.4596,70.3512,69.9561,66.8281,69.5516,11.4555
1701.000,46.67,50.000,50.259,11.4656,70.2821,69.8867,66.7587,69.7238,11.4508
1702.000,48.33,50.000,50.058,11.4158,70.2129,69.8172,66.6893,69.3635,11.4312
1703.000,50.00,45.773,45.761,11.4861,70.1438,69.7479,66.6199,69.2859,11.4772
1704.000,50.00,45.773,45.940,11.4867,70.0807,69.6842,66.5563,69.3081,11.4686
1705.000,50.00,45.773,46.004,11.4700,70.0175,69.6205,66.4926,69.3317,11.4618
1706.000,50.00,45.773,46.047,11.4493,69.9543,69.5568,66.4289,69.1472,11.4486
1707.000,50.00,45.773,45.760,11.4400,69.8911,69.4931,66.3652,69.1478,11.4464
1708.000,50.00,45.773,45.965,11.4444,69.8279,69.4294,66.3015,69.0865,11.4357
1709.000,50.00,45.773,45.953,11.4369,69.7648,69.3657,66.2378,69.0918,11.4306
1710.000,50.00,45.773,45.926,11.4285,69.7016,69.3020,66.1741,68.9153,11.4197
1711.000,50.00,45.773,45.829,11.4126,69.6384,69.2383,66.1104,68.8238,11.4130
1712.000,50.00,45.773,45.988,11.3891,69.5752,69.1745,66.0466,68.6744,11.4010
1713.000,50.00,45.773,45.952,11.3903,69.5120,69.1109,65.9830,68.5788,11.3939
1714.000,50.00,45.773,46.027,11.3852,69.4488,69.0472,65.9193,68.6683,11.3918
1715.000,50.00,-15.357,-15.317,12.2264,69.3861,68.9839,65.8560,68.6256,12.2146
1716.000,48.12,-15.660,-15.390,12.2669,69.4075,69.0054,65.8775,69.2083,12.2619
1717.000,46.25,-15.862,-15.715,12.2773,69.4290,69.0269,65.8989,69.0303,12.2858
1718.000,44.38,-15.968,-15.884,12.3046,69.4515,69.0485,65.9206,69.0138,12.3121
1719.000,42.50,-15.980,-15.745,12.3375,69.4742,69.0705,65.9425,69.2185,12.3408
1720.000,40.63,-15.904,-15.664,12.3720,69.4968,69.0923,65.9644,69.3431,12.3666
1721.000,38.75,-15.743,-15.586,12.3957,69.5185,69.1138,65.9859,69.2192,12.3830
1722.000,36.87,-15.500,-15.298,12.4134,69.5400,69.1353,66.0073,69.2575,12.4010
1723.000,35.00,23.354,23.542,11.9012,69.5612,69.1563,66.0284,69.3173,11.8984
1724.000,35.00,23.354,23.512,11.8979,69.5290,69.1241,65.9962,68.9863,11.8873
1725.000,35.00,23.354,23.481,11.8965,69.4968,69.0918,65.9639,69.0616,11.8901
1726.000,35.00,23.354,23.471,11.8995,69.4646,69.0595,65.9316,69.0246,11.8887
1727.000,35.00,23.354,23.548,11.8913,69.4324,69.0272,65.8993,68.8895,11.8830
1728.000,35.00,23.354,23.563,11.8633,69.4002,68.9949,65.8670,68.7451,11.8779
1729.000,35.00,23.354,23.485,11.8789,69.3680,68.9626,65.8347,68.8270,11.8817
1730.000,35.00,23.354,23.441,11.8983,69.3359,68.9303,65.8024,69.0052,11.8883
1731.000,35.00,23.354,23.454,11.8839,69.3037,68.8980,65.7701,68.7657,11.8800
1732.000,35.00,23.354,23.479,11.8647,69.2715,68.8657,65.7378,68.7035,11.8776
1733.000,35.00,23.354,23.441,11.8820,69.2393,68.8334,65.7055,68.6382,11.8760
1734.000,35.00,23.354,23.574,11.8939,69.2071,68.8012,65.6732,68.6526,11.8749
1735.000,35.00,23.354,23.554,11.8804,69.1749,68.7689,65.6410,68.6062,11.8737
1736.000,35.00,23.354,23.443,11.8686,69.1427,68.7366,65.6087,68.4253,11.8692
1737.000,35.00,23.354,23.422,11.8773,69.1105,68.7043,65.5764,68.4681,11.8712
1738.000,35.00,-38.659,-38.484,12.7166,69.0788,68.6724,65.5445,68.4166,12.7055
1739.000,31.50,-35.521,-35.479,12.7069,69.1303,68.7238,65.5958,68.9730,12.7139
1740.000,28.00,-32.153,-32.016,12.6902,69.1774,68.7706,65.6427,69.1146,12.6992
1741.000,24.50,-28.581,-28.586,12.6636,69.2195,68.8126,65.6847,69.0682,12.6756
1742.000,21.00,-24.830,-24.771,12.6613,69.2566,68.8496,65.7216,69.1885,12.6497
1743.000,17.50,-20.926,-20.705,12.6192,69.2884,68.8812,65.7533,69.1126,12.6110
1744.000,14.00,-16.894,-16.745,12.5605,69.3147,68.9073,65.7794,69.2094,12.5768
1745.000,10.50,-12.760,-12.523,12.5401,69.3353,68.9277,65.7998,69.3087,12.5364
1746.000,7.00,-8.549,-8.417,12.4699,69.3500,68.9423,65.8144,69.0984,12.4846
1747.000,3.50,-4.287,-4.306,12.4240,69.3590,68.9510,65.8231,69.2031,12.4408
1748.000,0.00,0.000,0.160,12.3832,69.3619,68.9539,62.7207,69.1237,12.3835
1749.000,0.00,0.000,0.115,12.4005,69.3619,68.9539,60.4887,69.1519,12.3895
1750.000,0.00,0.000,0.203,12.4077,69.3619,68.9539,60.7142,69.2816,12.3970
1751.000,0.00,0.000,0.221,12.4159,69.3619,68.9539,60.8310,69.1964,12.3979
1752.000,0.00,0.000,0.054,12.4036,69.3619,68.9539,61.0672,69.1068,12.4011
1753.000,0.00,0.000,0.002,12.4208,69.3619,68.9539,61.6991,69.2919,12.4118
1754.000,0.00,0.000,0.228,12.4148,69.3619,68.9539,61.9213,69.2171,12.4097
1755.000,0.00,0.000,0.186,12.4147,69.3619,68.9539,62.0262,69.1765,12.4124
1756.000,0.00,0.000,0.163,12.4366,69.3619,68.9539,62.6172,69.3427,12.4216
1757.000,0.00,0.000,0.118,12.4286,69.3619,68.9539,62.5791,69.1788,12.4199
1758.000,0.00,0.000,0.017,12.4156,69.3619,68.9539,62.7591,69.1389,12.4230
1759.000,0.00,0.000,0.170,12.4445,69.3619,68.9539,62.9301,69.1259,12.4234
1760.000,0.00,0.000,0.071,12.4494,69.3619,68.9539,63.2288,69.1558,12.4286
1761.000,0.00,0.000,0.234,12.4359,69.3619,68.9539,63.8226,69.3498,12.4357
1762.000,0.00,0.000,0.128,12.4270,69.3619,68.9539,64.0245,69.2849,12.4374
1763.000,0.00,0.000,0.022,12.4474,69.3619,68.9539,64.5155,69.4411,12.4465
1764.000,0.00,0.000,0.112,12.4287,69.3619,68.9539,64.1139,69.1342,12.4372
1765.000,0.00,0.000,0.270,12.4347,69.3619,68.9539,64.1998,69.1608,12.4384
1766.000,0.00,0.000,0.070,12.4460,69.3619,68.9539,64.9086,69.3951,12.4512
1767.000,3.75,13.001,13.036,12.2825,69.3528,68.9446,64.6255,69.2980,12.2716
1768.000,7.50,26.063,26.233,12.0884,69.3257,68.9173,64.5982,69.1161,12.0797
1769.000,11.25,39.249,39.246,11.8645,69.2803,68.8717,64.5526,68.7830,11.8789
1770.000,15.00,7.089,7.190,12.2956,69.2172,68.8084,64.4893,68.7494,12.2912
1771.000,15.00,7.089,7.146,12.2841,69.2077,68.7986,64.4795,68.8666,12.2962
1772.000,15.00,7.089,7.065,12.2975,69.1981,68.7889,64.4698,68.9565,12.3007
1773.000,15.00,7.089,7.326,12.3153,69.1886,68.7790,64.4600,69.0804,12.3017
1774.000,15.00,7.089,7.117,12.3137,69.1791,68.7692,64.4502,68.9348,12.2999
1775.000,15.00,7.089,7.172,12.2908,69.1695,68.7594,64.4404,69.0060,12.3019
1776.000,15.00,7.089,7.104,12.2918,69.1600,68.7496,64.4305,68.8514,12.2981
1777.000,15.00,7.089,7.249,12.3139,69.1505,68.7398,64.4207,69.0858,12.3044
1778.000,15.00,-14.961,-14.849,12.5945,69.1411,68.7301,64.4111,69.0767,12.6028
1779.000,12.00,-12.065,-11.807,12.5943,69.1598,68.7487,64.4296,69.3924,12.5829
1780.000,9.00,-9.105,-9.085,12.5651,69.1745,68.7633,64.4442,69.2124,12.5485
1781.000,6.00,-6.097,-6.109,12.5220,69.1851,68.7736,64.4545,69.0278,12.5089
1782.000,3.00,-3.057,-2.897,12.4774,69.1914,68.7798,64.4608,69.1726,12.4755
1783.000,0.00,0.000,-0.020,12.4252,69.1935,68.7818,64.4265,69.0194,12.4348
1784.000,0.00,0.000,0.175,12.4495,69.1935,68.7818,64.4419,69.2326,12.4417
1785.000,0.00,0.000,0.090,12.4218,69.1935,68.7818,64.0965,69.0000,12.4373
1786.000,0.00,0.000,0.130,12.4317,69.1935,68.7818,64.8822,69.3160,12.4496
1787.000,0.00,0.000,-0.006,12.4509,69.1935,68.7818,64.9397,69.2432,12.4510
1788.000,0.00,0.000,0.213,12.4380,69.1935,68.7818,64.7397,69.0799,12.4445
1789.000,0.00,0.000,0.089,12.4435,69.1935,68.7818,65.1660,69.1822,12.4515
1790.000,0.00,0.000,0.131,12.4349,69.1935,68.7818,64.8771,68.9971,12.4466
1791.000,0.00,0.000,-0.005,12.4416,69.1935,68.7818,64.9740,69.0082,12.4507
1792.000,0.00,0.000,0.017,12.4601,69.1935,68.7818,65.4601,69.1280,12.4562
1793.000,0.00,0.000,0.054,12.4387,69.1935,68.7818,65.5998,69.1369,12.4576
1794.000,0.00,0.000,0.121,12.4626,69.1935,68.7818,65.6704,69.1296,12.4581
1795.000,0.00,0.000,0.129,12.4592,69.1935,68.7818,66.0589,69.2434,12.4633
1796.000,0.00,0.000,0.220,12.4627,69.1935,68.7818,66.0182,69.1546,12.4605
1797.000,0.00,0.000,0.207,12.4792,69.1935,68.7818,66.2136,69.2062,12.4638
1798.000,0.00,0.000,0.209,12.4718,69.1935,68.7818,66.2478,69.2087,12.4652
1799.000,0.00,0.000,0.094,12.4656,69.1935,68.7818,66.3305,69.1453,12.4659
1800.000,0.00,0.000,0.107,12.4526,69.1935,68.7818,66.2793,69.0711,12.4644
1801.000,0.00,0.000,0.019,12.4568,69.1935,68.7818,66.5642,69.1611,12.4698
1802.000,0.00,0.000,0.054,12.4792,69.1935,68.7818,66.9460,69.3073,12.4754
1803.000,0.00,0.000,0.033,12.4825,69.1935,68.7818,67.0360,69.2616,12.4751
1804.000,0.00,0.000,0.011,12.4566,69.1935,68.7818,66.8805,69.1646,12.4731
1805.000,2.50,6.134,6.144,12.3972,69.1892,68.7773,66.6884,69.1258,12.3885
1806.000,5.00,12.286,12.348,12.3056,69.1764,68.7643,66.6754,69.1214,12.3011
1807.000,7.50,18.475,18.719,12.2022,69.1550,68.7428,66.6539,69.0384,12.2058
1808.000,10.00,24.718,24.832,12.1146,69.1250,68.7126,66.6237,68.8057,12.1061
1809.000,12.50,31.035,31.286,12.0222,69.0863,68.6736,66.5847,68.7897,12.0066
1810.000,15.00,41.490,41.683,11.8656,69.0387,68.6259,66.5370,68.7169,11.8493
1811.000,17.83,49.649,49.921,11.7294,68.9754,68.5624,66.4735,68.6425,11.7160
1812.000,20.67,50.000,50.151,11.6789,68.9063,68.4931,66.4042,68.4199,11.6845
1813.000,23.50,50.000,50.065,11.6513,68.8371,68.4237,66.3348,68.2078,11.6585
1814.000,26.33,50.000,50.256,11.6362,68.7680,68.3543,66.2654,68.2663,11.6388
1815.000,29.17,50.000,50.113,11.6099,68.6989,68.2849,66.1960,68.0328,11.6146
1816.000,32.00,20.100,20.104,12.0073,68.6299,68.2157,66.1268,68.0804,12.0039
1817.000,32.00,20.100,20.220,11.9968,68.6025,68.1875,66.0986,68.4254,12.0121
1818.000,32.00,20.100,20.309,12.0050,68.5751,68.1593,66.0704,68.2985,12.0048
1819.000,32.00,20.100,20.313,11.9860,68.5477,68.1311,66.0422,68.1783,11.9989
1820.000,32.00,20.100,20.107,12.0009,68.5202,68.1028,66.0139,68.2220,12.0015
1821.000,32.00,20.100,20.139,12.0027,68.4928,68.0746,65.9857,68.3498,12.0037
1822.000,32.00,20.100,20.259,11.9815,68.4654,68.0463,65.9575,68.0310,11.9898
1823.000,32.00,20.100,20.367,11.9890,68.4380,68.0181,65.9292,68.2166,11.9933
1824.000,32.00,20.100,20.144,12.0043,68.4106,67.9899,65.9010,67.9728,11.9867
1825.000,32.00,20.100,20.291,11.9981,68.3832,67.9616,65.8727,68.0587,11.9863
1826.000,32.00,20.100,20.166,11.9983,68.3557,67.9333,65.8444,68.2626,11.9937
1827.000,32.00,20.100,20.223,11.9946,68.3283,67.9051,65.8162,68.0106,11.9832
1828.000,32.00,20.100,20.248,11.9637,68.3009,67.8770,65.7881,67.8870,11.9777
1829.000,32.00,20.100,20.299,11.9743,68.2735,67.8487,65.7598,67.9757,11.9791
1830.000,32.00,20.100,20.138,11.9719,68.2461,67.8205,65.7316,67.9257,11.9786
1831.000,32.00,20.100,20.175,11.9642,68.2186,67.7923,65.7034,67.6727,11.9687
1832.000,32.00,20.100,20.303,11.9657,68.1912,67.7642,65.6753,67.7162,11.9677
1833.000,32.00,20.100,20.232,11.9827,68.1638,67.7359,65.6470,67.7510,11.9692
1834.000,32.00,20.100,20.133,11.9588,68.1364,67.7077,65.6188,67.6804,11.9675
1835.000,32.00,20.100,20.370,11.9594,68.1090,67.6795,65.5906,67.6992,11.9643
1836.000,32.00,20.100,20.341,11.9567,68.0816,67.6512,65.5623,67.7270,11.9651
1837.000,32.00,20.100,20.312,11.9750,68.0541,67.6229,65.5340,67.7055,11.9642
1838.000,32.00,20.100,20.260,11.9555,68.0267,67.5948,65.5059,67.4846,11.9570
1839.000,32.00,20.100,20.203,11.9416,67.9993,67.5665,65.4776,67.5492,11.9596
1840.000,32.00,-28.178,-28.032,12.6080,67.9722,67.5386,65.4497,67.4259,12.6064
1841.000,29.09,-26.129,-25.919,12.6254,68.0100,67.5762,65.4873,68.0621,12.6224
1842.000,26.18,-23.934,-23.858,12.5954,68.0447,67.6108,65.5219,67.9259,12.6109
1843.000,23.27,-21.607,-21.587,12.6192,68.0764,67.6422,65.5533,68.0512,12.6035
1844.000,20.36,-19.163,-18.912,12.5848,68.1047,67.6704,65.5815,68.1140,12.5866
1845.000,17.45,-16.616,-16.570,12.5525,68.1295,67.6951,65.6062,67.9807,12.5656
1846.000,14.55,-13.981,-13.790,12.5393,68.1508,67.7162,65.6273,68.2411,12.5500
1847.000,11.64,-11.273,-11.254,12.5042,68.1683,67.7336,65.6447,68.1293,12.5233
1848.000,8.73,-8.506,-8.365,12.4934,68.1820,67.7472,65.6583,68.0389,12.4906
1849.000,5.82,-5.695,-5.603,12.4647,68.1919,67.7569,65.6680,68.1016,12.4632
1850.000,2.91,-2.855,-2.691,12.4332,68.1978,67.7626,65.6737,68.2154,12.4337
1851.000,0.00,0.000,0.243,12.4156,68.1998,67.7643,62.9778,68.3265,12.4020
1852.000,0.00,0.000,0.148,12.4159,68.1998,67.7643,61.2709,68.1310,12.4001
1853.000,0.00,0.000,0.268,12.4113,68.1998,67.7643,61.7148,68.3229,12.4083
1854.000,0.00,0.000,0.101,12.4141,68.1998,67.7643,61.6167,68.1350,12.4073
1855.000,0.00,0.000,0.089,12.4189,68.1998,67.7643,61.8813,68.1531,12.4111
1856.000,0.00,0.000,0.155,12.4269,68.1998,67.7643,62.3403,68.2554,12.4166
1857.000,0.00,0.000,0.046,12.4317,68.1998,67.7643,62.3131,68.1563,12.4175
1858.000,0.00,0.000,0.262,12.4035,68.1998,67.7643,62.4870,68.1420,12.4169
1859.000,0.00,0.000,0.003,12.4345,68.1998,67.7643,62.8192,68.1939,12.4247
1860.000,0.00,0.000,0.197,12.4439,68.1998,67.7643,62.9574,68.1986,12.4247
1861.000,0.00,0.000,0.245,12.4430,68.1998,67.7643,62.9851,68.1090,12.4235
1862.000,0.00,0.000,0.155,12.4398,68.1998,67.7643,63.1560,68.1154,12.4274
1863.000,0.00,0.000,-0.020,12.4244,68.1998,67.7643,63.3317,68.0949,12.4313
1864.000,0.00,0.000,0.156,12.4338,68.1998,67.7643,63.6362,68.1609,12.4333
1865.000,0.00,0.000,0.038,12.4170,68.1998,67.7643,63.3989,67.9379,12.4295
1866.000,0.00,0.000,0.039,12.4199,68.1998,67.7643,63.9496,68.1280,12.4379
1867.000,0.00,0.000,0.168,12.4505,68.1998,67.7643,64.1238,68.1442,12.4386
1868.000,0.00,0.000,0.066,12.4235,68.1998,67.7643,64.3812,68.1669,12.4425
1869.000,0.00,0.000,0.244,12.4257,68.1998,67.7643,64.2601,68.0314,12.4372
1870.000,0.00,0.000,0.021,12.4608,68.1998,67.7643,65.0219,68.3549,12.4528
1871.000,0.00,0.000,0.261,12.4346,68.1998,67.7643,64.6412,68.0921,12.4423
1872.000,0.00,0.000,0.110,12.4597,68.1998,67.7643,64.9400,68.2033,12.4496
1873.000,2.50,6.134,6.169,12.3546,68.1955,67.7599,64.7915,68.1016,12.3642
1874.000,5.00,12.286,12.347,12.2833,68.1827,67.7469,64.7785,68.1081,12.2779
1875.000,7.50,18.475,18.581,12.1691,68.1613,67.7253,64.7570,67.8907,12.1803
1876.000,10.00,24.718,24.741,12.0825,68.1313,67.6952,64.7268,67.8675,12.0875
1877.000,12.50,31.035,31.267,11.9856,68.0926,67.6563,64.6879,67.8795,11.9882
1878.000,15.00,29.164,29.430,11.9917,68.0451,67.6086,64.6402,67.7175,11.9932
1879.000,16.82,32.889,32.886,11.9377,68.0020,67.5653,64.5969,67.7748,11.9365
1880.000,18.64,36.678,36.663,11.8840,67.9537,67.5168,64.5485,67.7903,11.8726
1881.000,20.45,40.539,40.546,11.8108,67.9001,67.4631,64.4947,67.6433,11.8005
1882.000,22.27,44.480,44.475,11.7153,67.8410,67.4038,64.4354,67.3741,11.7224
1883.000,24.09,48.506,48.589,11.6363,67.7765,67.3391,64.3707,67.3929,11.6503
1884.000,25.91,50.000,50.033,11.5966,67.7076,67.2699,64.3016,67.1908,11.6059
1885.000,27.73,50.000,50.177,11.5816,67.6384,67.2005,64.2322,66.8688,11.5757
1886.000,29.55,50.000,50.257,11.5658,67.5693,67.1312,64.1628,66.9156,11.5597
1887.000,31.36,50.000,50.058,11.5261,67.5001,67.0617,64.0933,66.9432,11.5473
1888.000,33.18,50.000,50.049,11.5264,67.4310,66.9923,64.0240,66.6516,11.5224
1889.000,35.00,50.000,50.217,11.5025,67.3619,66.9229,63.9546,66.6045,11.5040
1890.000,36.67,50.000,50.110,11.4872,67.2927,66.8535,63.8852,66.7058,11.4950
1891.000,38.33,50.000,50.068,11.4752,67.2236,66.7842,63.8158,66.5523,11.4770
1892.000,40.00,50.000,50.065,11.4482,67.1544,66.7148,63.7464,66.4050,11.4593
1893.000,41.67,50.000,50.046,11.4398,67.0853,66.6454,63.6770,66.2967,11.4438
1894.000,43.33,50.000,50.262,11.4406,67.0161,66.5760,63.6076,66.3471,11.4311
1895.000,45.00,50.000,50.109,11.4231,66.9470,66.5066,63.5383,66.1213,11.4145
1896.000,46.67,50.000,50.267,11.4069,66.8779,66.4372,63.4688,65.9630,11.3965
1897.000,48.33,50.000,50.035,11.4034,66.8087,66.3678,63.3994,66.0449,11.3923
1898.000,50.00,45.773,45.844,11.4193,66.7396,66.2984,63.3300,65.8143,11.4316
1899.000,50.00,45.773,45.799,11.4107,66.6764,66.2347,63.2663,65.8337,11.4259
1900.000,50.00,45.773,45.859,11.4108,66.6133,66.1710,63.2026,65.8704,11.4196
1901.000,50.00,45.773,45.878,11.4089,66.5501,66.1072,63.1389,65.7484,11.4088
1902.000,50.00,45.773,46.019,11.3911,66.4869,66.0435,63.0752,65.5811,11.3952
1903.000,50.00,45.773,45.890,11.4057,66.4237,65.9798,63.0114,65.6950,11.3950
1904.000,50.00,45.773,45.780,11.3878,66.3605,65.9161,62.9477,65.5876,11.3873
1905.000,50.00,45.773,45.801,11.3844,66.2973,65.8525,62.8841,65.5303,11.3799
1906.000,50.00,45.773,45.919,11.3797,66.2342,65.7888,62.8204,65.4567,11.3708
1907.000,50.00,45.773,45.999,11.3596,66.1710,65.7251,62.7567,65.2457,11.3580
1908.000,50.00,45.773,45.836,11.3370,66.1078,65.6615,62.6931,64.9278,11.3451
1909.000,50.00,45.773,45.796,11.3368,66.0446,65.5978,62.6295,65.2177,11.3513
1910.000,50.00,-15.357,-15.177,12.1827,65.9819,65.5345,62.5661,65.1838,12.1694
1911.000,48.12,-15.660,-15.609,12.2334,66.0033,65.5560,62.5876,65.6089,12.2162
1912.000,46.25,-15.862,-15.724,12.2603,66.0248,65.5774,62.6090,65.8435,12.2512
1913.000,44.38,-15.968,-15.805,12.2663,66.0473,65.5992,62.6308,65.6175,12.2691
1914.000,42.50,-15.980,-15.977,12.3111,66.0699,65.6211,62.6527,65.8263,12.3021
1915.000,40.63,-15.904,-15.869,12.3363,66.0926,65.6429,62.6745,65.9031,12.3258
1916.000,38.75,-15.743,-15.479,12.3506,66.1143,65.6644,62.6960,65.8461,12.3403
1917.000,36.87,-15.500,-15.434,12.3746,66.1357,65.6858,62.7175,65.9188,12.3628
1918.000,35.00,23.354,23.381,11.8551,66.1569,65.7069,62.7385,65.7805,11.8537
1919.000,35.00,23.354,23.530,11.8370,66.1247,65.6746,62.7063,65.6574,11.8473
1920.000,35.00,23.354,23.379,11.8540,66.0926,65.6424,62.6740,65.4360,11.8418
1921.000,35.00,23.354,23.460,11.8245,66.0604,65.6101,62.6417,65.3788,11.8386
