time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc
1890.000,36.67,50.000,50.110,11.4872,67.2927,41.8215,63.8852,66.7058,11.4950
1891.000,38.33,50.000,50.068,11.4752,67.2236,41.7518,63.8158,66.5523,11.4770
1892.000,40.00,50.000,50.065,11.4482,67.1544,41.6821,63.7464,66.4050,11.4593
1893.000,41.67,50.000,50.046,11.4398,67.0853,41.6124,63.6770,66.2967,11.4438
1894.000,43.33,50.000,50.262,11.4406,67.0161,41.5427,63.6076,66.3471,11.4311
1895.000,45.00,50.000,50.109,11.4231,66.9470,41.4730,63.5383,66.1213,11.4145
1896.000,46.67,50.000,50.267,11.4069,66.8779,41.4033,63.4688,65.9630,11.3965
1897.000,48.33,50.000,50.035,11.4034,66.8087,41.3336,63.3994,66.0449,11.3923
1898.000,50.00,45.773,45.844,11.4193,66.7396,41.2639,63.3300,65.8143,11.4316
1899.000,50.00,45.773,45.799,11.4107,66.6764,41.2001,63.2663,65.8337,11.4259
1900.000,50.00,45.773,45.859,11.4108,66.6133,41.1364,63.2026,65.8704,11.4196
1901.000,50.00,45.773,45.878,11.4089,66.5501,41.0726,63.1389,65.7484,11.4088
1902.000,50.00,45.773,46.019,11.3911,66.4869,41.0088,63.0752,65.5811,11.3952
1903.000,50.00,45.773,45.890,11.4057,66.4237,40.9450,63.0114,65.6950,11.3950
1904.000,50.00,45.773,45.780,11.3878,66.3605,40.8812,62.9477,65.5876,11.3873
1905.000,50.00,45.773,45.801,11.3844,66.2973,40.8175,62.8841,65.5303,11.3799
1906.000,50.00,45.773,45.919,11.3797,66.2342,40.7537,62.8204,65.4567,11.3708
1907.000,50.00,45.773,45.999,11.3596,66.1710,40.6899,62.7567,65.2457,11.3580
1908.000,50.00,45.773,45.836,11.3370,66.1078,40.6261,62.6931,64.9278,11.3451
1909.000,50.00,45.773,45.796,11.3368,66.0446,40.5624,62.6295,65.2177,11.3513
1910.000,50.00,-15.357,-15.177,12.1827,65.9819,40.4990,62.5661,65.1838,12.1694
1911.000,48.12,-15.660,-15.609,12.2334,66.0033,40.5204,62.5876,65.6089,12.2162
1912.000,46.25,-15.862,-15.724,12.2603,66.0248,40.5421,62.6090,65.8435,12.2512
1913.000,44.38,-15.968,-15.805,12.2663,66.0473,40.5641,62.6308,65.6175,12.2691
1914.000,42.50,-15.980,-15.977,12.3111,66.0699,40.5862,62.6527,65.8263,12.3021
1915.000,40.63,-15.904,-15.869,12.3363,66.0926,40.6082,62.6745,65.9031,12.3258
1916.000,38.75,-15.743,-15.479,12.3506,66.1143,40.6301,62.6960,65.8461,12.3403
1917.000,36.87,-15.500,-15.434,12.3746,66.1357,40.6516,62.7175,65.9188,12.3628
1918.000,35.00,23.354,23.381,11.8551,66.1569,40.6725,62.7385,65.7805,11.8537
1919.000,35.00,23.354,23.530,11.8370,66.1247,40.6398,62.7063,65.6574,11.8473
1920.000,35.00,23.354,23.379,11.8540,66.0926,40.6071,62.6740,65.4360,11.8418
1921.000,35.00,23.354,23.460,11.8245,66.0604,40.5744,62.6417,65.3788,11.8386
1922.000,35.00,23.354,23.563,11.8437,66.0282,40.5418,62.6094,65.3460,11.8360
1923.000,35.00,23.354,23.373,11.8490,65.9960,40.5091,62.5771,65.4160,11.8409
1924.000,35.00,23.354,23.408,11.8445,65.9638,40.4765,62.5447,65.3950,11.8397
1925.000,35.00,23.354,23.556,11.8464,65.9316,40.4438,62.5124,65.4663,11.8400
1926.000,35.00,23.354,23.411,11.8278,65.8994,40.4112,62.4802,65.3069,11.8366
1927.000,35.00,23.354,23.515,11.8238,65.8673,40.3786,62.4479,65.1623,11.8303
1928.000,35.00,23.354,23.590,11.8363,65.8351,40.3459,62.4155,65.2522,11.8324
1929.000,35.00,23.354,23.479,11.8194,65.8029,40.3133,62.3833,65.1071,11.8292
1930.000,35.00,23.354,23.484,11.8240,65.7707,40.2806,62.3510,65.0949,11.8288
1931.000,35.00,23.354,23.500,11.8229,65.7385,40.2480,62.3187,65.0456,11.8271
1932.000,35.00,23.354,23.356,11.8160,65.7063,40.2153,62.2864,64.8866,11.8239
1933.000,35.00,-38.659,-38.562,12.6690,65.6746,40.1830,62.2546,65.0413,12.6654
1934.000,31.50,-35.521,-35.284,12.6733,65.7261,40.2344,62.3060,65.5468,12.6684
1935.000,28.00,-32.153,-31.881,12.6367,65.7731,40.2813,62.3528,65.5604,12.6501
1936.000,24.50,-28.581,-28.443,12.6373,65.8153,40.3233,62.3948,65.6028,12.6295
1937.000,21.00,-24.830,-24.642,12.5849,65.8524,40.3602,62.4317,65.5662,12.5985
1938.000,17.50,-20.926,-20.891,12.5665,65.8842,40.3918,62.4633,65.7068,12.5714
1939.000,14.00,-16.894,-16.810,12.5510,65.9105,40.4179,62.4894,65.9211,12.5394
1940.000,10.50,-12.760,-12.685,12.4942,65.9310,40.4384,62.5098,65.7409,12.4909
1941.000,7.00,-8.549,-8.530,12.4441,65.9458,40.4530,62.5244,65.6476,12.4424
1942.000,3.50,-4.287,-4.055,12.4053,65.9547,40.4617,62.5332,65.7457,12.3935
1943.000,0.00,0.000,0.177,12.3245,65.9577,40.4645,59.1403,65.5358,12.3350
1944.000,0.00,0.000,-0.002,12.3359,65.9577,40.4644,56.6148,65.5206,12.3415
1945.000,0.00,0.000,0.261,12.3668,65.9577,40.4643,57.4936,65.9636,12.3572
1946.000,0.00,0.000,0.188,12.3393,65.9577,40.4641,57.2363,65.6324,12.3510
1947.000,0.00,0.000,0.098,12.3777,65.9577,40.4640,57.6856,65.7512,12.3602
1948.000,0.00,0.000,0.240,12.3529,65.9577,40.4639,57.8671,65.6569,12.3589
1949.000,0.00,0.000,0.235,12.3481,65.9577,40.4638,58.2695,65.7019,12.3641
1950.000,0.00,0.000,0.011,12.3633,65.9577,40.4636,58.6814,65.7588,12.3725
1951.000,0.00,0.000,0.142,12.3803,65.9577,40.4635,59.0047,65.8258,12.3763
1952.000,0.00,0.000,0.084,12.3881,65.9577,40.4634,59.1623,65.7558,12.3779
1953.000,0.00,0.000,0.012,12.3675,65.9577,40.4633,59.4571,65.7119,12.3804
1954.000,0.00,0.000,0.260,12.3964,65.9577,40.4631,59.6724,65.7518,12.3814
1955.000,0.00,0.000,0.156,12.3944,65.9577,40.4630,60.0957,65.8433,12.3887
1956.000,0.00,0.000,0.163,12.3884,65.9577,40.4629,60.3196,65.8211,12.3905
1957.000,0.00,0.000,0.112,12.3769,65.9577,40.4628,60.1880,65.6623,12.3884
1958.000,0.00,0.000,0.142,12.3956,65.9577,40.4627,60.6150,65.7989,12.3951
1959.000,0.00,0.000,0.136,12.3821,65.9577,40.4626,60.9279,65.8121,12.3979
1960.000,0.00,0.000,0.062,12.4008,65.9577,40.4625,61.0221,65.7759,12.4000
1961.000,0.00,0.000,0.007,12.3883,65.9577,40.4623,61.3294,65.8014,12.4037
1962.000,3.75,13.001,13.216,12.2353,65.9486,40.4531,61.3885,65.9141,12.2279
1963.000,7.50,26.063,26.290,12.0319,65.9215,40.4258,61.3611,65.5713,12.0323
1964.000,11.25,39.249,39.362,11.8397,65.8761,40.3802,61.3156,65.4338,11.8374
1965.000,15.00,7.089,7.307,12.2396,65.8130,40.3169,61.2523,65.3408,12.2476
1966.000,15.00,7.089,7.079,12.2645,65.8035,40.3068,61.2425,65.4596,12.2552
1967.000,15.00,7.089,7.214,12.2680,65.7939,40.2967,61.2328,65.6034,12.2586
1968.000,15.00,7.089,7.289,12.2704,65.7844,40.2866,61.2229,65.6849,12.2607
1969.000,15.00,7.089,7.304,12.2437,65.7748,40.2765,61.2131,65.6266,12.2588
1970.000,15.00,7.089,7.112,12.2570,65.7653,40.2664,61.2034,65.4673,12.2563
1971.000,15.00,7.089,7.065,12.2612,65.7558,40.2563,61.1935,65.4947,12.2582
1972.000,15.00,7.089,7.146,12.2743,65.7462,40.2462,61.1837,65.5240,12.2585
1973.000,15.00,-14.961,-14.742,12.5500,65.7368,40.2363,61.1741,65.4879,12.5531
1974.000,12.00,-12.065,-11.942,12.5193,65.7556,40.2549,61.1926,65.5505,12.5280
1975.000,9.00,-9.105,-9.029,12.5201,65.7703,40.2694,61.2072,65.6199,12.4997
1976.000,6.00,-6.097,-5.931,12.4485,65.7808,40.2798,61.2175,65.6259,12.4648
1977.000,3.00,-3.057,-3.055,12.4326,65.7872,40.2859,61.2237,65.7254,12.4344
1978.000,0.00,0.000,0.249,12.3771,65.7893,40.2879,60.9472,65.5476,12.3871
1979.000,0.00,0.000,0.271,12.3921,65.7893,40.2878,60.7495,65.6483,12.3925
1980.000,0.00,0.000,0.261,12.4099,65.7893,40.2876,61.0471,65.7762,12.3992
1981.000,0.00,0.000,0.083,12.4159,65.7893,40.2876,61.1951,65.7462,12.4028
1982.000,0.00,0.000,0.209,12.3928,65.7893,40.2874,61.0113,65.5762,12.3975
1983.000,0.00,0.000,0.257,12.4250,65.7893,40.2873,61.3472,65.6947,12.4029
1984.000,0.00,0.000,0.225,12.4038,65.7893,40.2871,61.2719,65.5574,12.4006
1985.000,0.00,0.000,0.235,12.4126,65.7893,40.2870,61.6400,65.6629,12.4060
1986.000,0.00,0.000,0.262,12.3917,65.7893,40.2869,61.5134,65.5537,12.4038
1987.000,0.00,0.000,0.180,12.4034,65.7893,40.2868,62.2807,65.8320,12.4160
1988.000,0.00,0.000,0.093,12.4168,65.7893,40.2866,62.1078,65.6708,12.4133
1989.000,0.00,0.000,0.077,12.4132,65.7893,40.2865,62.4255,65.7369,12.4173
1990.000,0.00,0.000,0.215,12.4106,65.7893,40.2863,62.2592,65.6410,12.4137
1991.000,0.00,0.000,0.035,12.4091,65.7893,40.2862,62.4812,65.6544,12.4180
1992.000,0.00,0.000,0.047,12.4158,65.7893,40.2861,62.3380,65.5195,12.4147
1993.000,0.00,0.000,-0.019,12.4295,65.7893,40.2860,62.9262,65.7987,12.4264
1994.000,0.00,0.000,0.027,12.4263,65.7893,40.2859,62.8641,65.6626,12.4223
1995.000,0.00,0.000,0.268,12.4240,65.7893,40.2857,63.5426,65.9748,12.4308
1996.000,0.00,0.000,0.120,12.4275,65.7893,40.2856,63.4037,65.8767,12.4306
1997.000,0.00,0.000,0.168,12.4134,65.7893,40.2855,63.0832,65.6535,12.4235
1998.000,0.00,0.000,0.107,12.4357,65.7893,40.2854,63.3464,65.7982,12.4304
1999.000,0.00,0.000,-0.024,12.4499,65.7893,40.2853,64.0520,66.0597,12.4420
2000.000,2.50,6.134,6.330,12.3325,65.7850,40.2808,63.7262,65.6799,12.3427
2001.000,5.00,12.286,12.395,12.2407,65.7722,40.2678,63.7132,65.5970,12.2545
2002.000,7.50,18.475,18.588,12.1459,65.7508,40.2463,63.6917,65.4605,12.1598
2003.000,10.00,24.718,24.923,12.0615,65.7208,40.2161,63.6615,65.5048,12.0665
2004.000,12.50,31.035,31.044,11.9477,65.6821,40.1772,63.6226,65.3601,11.9670
2005.000,15.00,41.490,41.513,11.8011,65.6345,40.1295,63.5748,65.2206,11.8064
2006.000,17.83,49.649,49.803,11.6768,65.5712,40.0660,63.5113,65.0993,11.6708
2007.000,20.67,50.000,50.049,11.6463,65.5021,39.9963,63.4419,64.9525,11.6417
2008.000,23.50,50.000,50.042,11.6077,65.4329,39.9266,63.3725,64.7964,11.6166
2009.000,26.33,50.000,49.984,11.5862,65.3638,39.8569,63.3031,64.8190,11.5990
2010.000,29.17,50.000,50.187,11.5891,65.2946,39.7872,63.2337,64.7764,11.5765
2011.000,32.00,20.100,20.356,11.9572,65.2257,39.7178,63.1645,64.7633,11.9614
2012.000,32.00,20.100,20.127,11.9596,65.1983,39.6897,63.1363,64.7571,11.9624
2013.000,32.00,20.100,20.311,11.9590,65.1709,39.6617,63.1080,64.9342,11.9640
2014.000,32.00,20.100,20.121,11.9601,65.1434,39.6337,63.0798,64.8682,11.9624
2015.000,32.00,20.100,20.320,11.9501,65.1160,39.6057,63.0516,64.8196,11.9564
2016.000,32.00,20.100,20.250,11.9627,65.0886,39.5777,63.0234,64.8162,11.9556
2017.000,32.00,20.100,20.275,11.9437,65.0612,39.5497,62.9952,64.5704,11.9455
2018.000,32.00,20.100,20.316,11.9361,65.0338,39.5217,62.9669,64.6841,11.9474
2019.000,32.00,20.100,20.188,11.9445,65.0064,39.4936,62.9386,64.6957,11.9481
2020.000,32.00,20.100,20.243,11.9607,64.9789,39.4656,62.9104,64.6109,11.9433
2021.000,32.00,20.100,20.197,11.9482,64.9515,39.4376,62.8822,64.7605,11.9477
2022.000,32.00,20.100,20.077,11.9478,64.9241,39.4096,62.8540,64.4448,11.9376
2023.000,32.00,20.100,20.257,11.9419,64.8967,39.3816,62.8257,64.5244,11.9368
2024.000,32.00,20.100,20.289,11.9201,64.8693,39.3536,62.7974,64.3513,11.9295
2025.000,32.00,20.100,20.148,11.9439,64.8418,39.3256,62.7692,64.5559,11.9375
2026.000,32.00,20.100,20.266,11.9316,64.8144,39.2975,62.7410,64.5595,11.9351
2027.000,32.00,20.100,20.371,11.9237,64.7870,39.2695,62.7128,64.4023,11.9275
2028.000,32.00,20.100,20.121,11.9475,64.7596,39.2415,62.6846,64.5087,11.9338
2029.000,32.00,20.100,20.348,11.9222,64.7322,39.2135,62.6563,64.3739,11.9254
2030.000,32.00,20.100,20.089,11.9241,64.7048,39.1855,62.6281,64.2433,11.9238
2031.000,32.00,20.100,20.226,11.9314,64.6773,39.1575,62.5998,64.3526,11.9251
2032.000,32.00,20.100,20.225,11.9292,64.6499,39.1295,62.5716,64.2011,11.9195
2033.000,32.00,20.100,20.270,11.9346,64.6225,39.1014,62.5434,64.2665,11.9206
2034.000,32.00,20.100,20.105,11.9017,64.5951,39.0734,62.5152,64.1038,11.9169
2035.000,32.00,-28.178,-28.009,12.5712,64.5680,39.0458,62.4873,64.1288,12.5670
2036.000,29.09,-26.129,-25.898,12.5947,64.6058,39.0833,62.5248,64.6503,12.5792
2037.000,26.18,-23.934,-23.901,12.5896,64.6405,39.1179,62.5594,64.6910,12.5746
2038.000,23.27,-21.607,-21.584,12.5478,64.6721,39.1494,62.5908,64.5216,12.5565
2039.000,20.36,-19.163,-19.068,12.5634,64.7005,39.1775,62.6190,64.7939,12.5488
2040.000,17.45,-16.616,-16.391,12.5375,64.7253,39.2022,62.6437,64.8143,12.5284
2041.000,14.55,-13.981,-13.772,12.5229,64.7466,39.2232,62.6648,64.7910,12.5054
2042.000,11.64,-11.273,-11.272,12.4695,64.7641,39.2406,62.6821,64.7415,12.4812
2043.000,8.73,-8.506,-8.455,12.4493,64.7778,39.2542,62.6957,64.8330,12.4558
2044.000,5.82,-5.695,-5.556,12.4011,64.7877,39.2638,62.7054,64.7384,12.4211
2045.000,2.91,-2.855,-2.837,12.3956,64.7936,39.2696,62.7112,64.8112,12.3929
2046.000,0.00,0.000,0.048,12.3406,64.7956,39.2714,59.3563,64.6525,12.3529
2047.000,0.00,0.000,0.032,12.3659,64.7956,39.2713,58.1551,64.8413,12.3629
2048.000,0.00,0.000,0.157,12.3695,64.7956,39.2712,57.6539,64.5915,12.3562
2049.000,0.00,0.000,0.132,12.3597,64.7956,39.2711,58.1295,64.6765,12.3625
2050.000,0.00,0.000,0.121,12.3617,64.7956,39.2710,58.3346,64.6885,12.3662
2051.000,0.00,0.000,0.183,12.3629,64.7956,39.2708,58.9618,64.8488,12.3736
2052.000,0.00,0.000,0.012,12.3775,64.7956,39.2707,58.8264,64.6954,12.3735
2053.000,0.00,0.000,0.171,12.3915,64.7956,39.2706,59.1266,64.7660,12.3765
2054.000,0.00,0.000,0.029,12.3883,64.7956,39.2704,59.3899,64.7798,12.3816
2055.000,0.00,0.000,0.202,12.3727,64.7956,39.2703,59.3831,64.6433,12.3771
2056.000,0.00,0.000,0.188,12.3969,64.7956,39.2702,59.7945,64.7738,12.3841
2057.000,0.00,0.000,0.206,12.3847,64.7956,39.2701,60.1632,64.8500,12.3887
2058.000,0.00,0.000,0.031,12.3972,64.7956,39.2699,60.3614,64.8390,12.3928
2059.000,0.00,0.000,0.234,12.3772,64.7956,39.2698,60.0607,64.6215,12.3848
2060.000,0.00,0.000,0.118,12.3746,64.7956,39.2697,60.3723,64.6990,12.3910
2061.000,0.00,0.000,0.158,12.4111,64.7956,39.2696,60.6980,64.7969,12.3957
2062.000,0.00,0.000,0.235,12.3855,64.7956,39.2694,60.7020,64.7360,12.3945
2063.000,0.00,0.000,0.274,12.4184,64.7956,39.2693,61.1568,64.9031,12.4015
2064.000,0.00,0.000,-0.014,12.3976,64.7956,39.2692,61.1186,64.7722,12.4026
2065.000,0.00,0.000,0.098,12.4025,64.7956,39.2691,61.2071,64.7444,12.4018
2066.000,0.00,0.000,-0.001,12.4099,64.7956,39.2690,61.3775,64.7590,12.4052
2067.000,0.00,0.000,0.169,12.3981,64.7956,39.2688,61.4410,64.7498,12.4041
2068.000,2.50,6.134,6.258,12.3264,64.7913,39.2644,61.1823,64.7880,12.3231
2069.000,5.00,12.286,12.533,12.2149,64.7785,39.2514,61.1693,64.6354,12.2301
2070.000,7.50,18.475,18.507,12.1577,64.7571,39.2298,61.1477,64.6964,12.1455
2071.000,10.00,24.718,24.933,12.0311,64.7271,39.1996,61.1175,64.6085,12.0469
2072.000,12.50,31.035,31.151,11.9580,64.6884,39.1607,61.0786,64.5552,11.9495
2073.000,15.00,29.164,29.240,11.9677,64.6409,39.1131,61.0309,64.2591,11.9512
2074.000,16.82,32.889,32.881,11.8878,64.5978,39.0698,60.9877,64.2505,11.8898
2075.000,18.64,36.678,36.935,11.8047,64.5495,39.0213,60.9392,64.2183,11.8207
2076.000,20.45,40.539,40.536,11.7594,64.4958,38.9675,60.8854,64.2133,11.7572
2077.000,22.27,44.480,44.585,11.6849,64.4368,38.9083,60.8261,63.9881,11.6790
2078.000,24.09,48.506,48.494,11.5910,64.3722,38.8435,60.7613,63.8758,11.6052
2079.000,25.91,50.000,49.991,11.5462,64.3033,38.7743,60.6922,63.7332,11.5620
2080.000,27.73,50.000,50.247,11.5369,64.2342,38.7046,60.6228,63.8058,11.5435
2081.000,29.55,50.000,50.106,11.5334,64.1651,38.6349,60.5535,63.7156,11.5257
2082.000,31.36,50.000,49.977,11.5034,64.0959,38.5652,60.4841,63.5349,11.5054
2083.000,33.18,50.000,50.164,11.4968,64.0268,38.4955,60.4147,63.5422,11.4878
2084.000,35.00,50.000,50.003,11.4702,63.9576,38.4258,60.3453,63.3280,11.4681
2085.000,36.67,50.000,50.000,11.4322,63.8885,38.3561,60.2759,63.1733,11.4490
2086.000,38.33,50.000,50.069,11.4283,63.8193,38.2864,60.2065,63.0922,11.4321
2087.000,40.00,50.000,50.171,11.4062,63.7502,38.2167,60.1371,63.1077,11.4185
2088.000,41.67,50.000,50.046,11.4004,63.6811,38.1470,60.0677,63.0847,11.4072
2089.000,43.33,50.000,50.157,11.3972,63.6119,38.0773,59.9983,62.9548,11.3897
2090.000,45.00,50.000,50.222,11.3601,63.5428,38.0076,59.9289,62.7569,11.3711
2091.000,46.67,50.000,50.158,11.3745,63.4736,37.9379,59.8594,62.7565,11.3614
2092.000,48.33,50.000,50.110,11.3526,63.4045,37.8682,59.7901,62.6681,11.3490
2093.000,50.00,45.773,45.970,11.3970,63.3354,37.7986,59.7207,62.6234,11.3938
2094.000,50.00,45.773,46.017,11.3947,63.2722,37.7348,59.6571,62.6816,11.3880
2095.000,50.00,45.773,45.893,11.3847,63.2090,37.6710,59.5935,62.6528,11.3819
2096.000,50.00,45.773,45.852,11.3572,63.1458,37.6072,59.5298,62.3103,11.3645
2097.000,50.00,45.773,45.966,11.3743,63.0827,37.5435,59.4661,62.3290,11.3576
2098.000,50.00,45.773,45.866,11.3548,63.0195,37.4797,59.4024,62.2273,11.3496
2099.000,50.00,45.773,45.978,11.3400,62.9563,37.4159,59.3388,62.2507,11.3434
2100.000,50.00,45.773,45.759,11.3176,62.8931,37.3521,59.2751,62.0469,11.3342
2101.000,50.00,45.773,45.839,11.3276,62.8299,37.2884,59.2115,62.1254,11.3309
2102.000,50.00,45.773,45.952,11.3269,62.7668,37.2246,59.1479,61.9624,11.3191
2103.000,50.00,45.773,45.880,11.2942,62.7036,37.1608,59.0842,61.7959,11.3101
2104.000,50.00,45.773,45.788,11.2954,62.6404,37.0970,59.0206,61.5985,11.3005
2105.000,50.00,-15.357,-15.172,12.1498,62.5776,37.0337,58.9573,61.7733,12.1256
2106.000,48.12,-15.660,-15.501,12.1670,62.5991,37.0551,58.9788,62.2295,12.1721
2107.000,46.25,-15.862,-15.588,12.1845,62.6206,37.0768,59.0002,62.1849,12.1973
2108.000,44.38,-15.968,-15.769,12.2258,62.6431,37.0988,59.0219,62.2241,12.2257
2109.000,42.50,-15.980,-15.808,12.2466,62.6657,37.1208,59.0439,62.3772,12.2550
2110.000,40.63,-15.904,-15.762,12.2794,62.6884,37.1429,59.0658,62.4500,12.2794
2111.000,38.75,-15.743,-15.643,12.2986,62.7101,37.1647,59.0873,62.4565,12.2997
2112.000,36.87,-15.500,-15.380,12.3257,62.7315,37.1862,59.1087,62.4888,12.3180
2113.000,35.00,23.354,23.452,11.8035,62.7527,37.2071,59.1299,62.4880,11.8133
2114.000,35.00,23.354,23.440,11.8076,62.7205,37.1744,59.0976,62.2579,11.8053
2115.000,35.00,23.354,23.385,11.8176,62.6883,37.1418,59.0653,62.0929,11.8002
2116.000,35.00,23.354,23.467,11.8128,62.6562,37.1091,59.0330,62.1417,11.8006
2117.000,35.00,23.354,23.537,11.7843,62.6240,37.0765,59.0007,62.0187,11.7954
2118.000,35.00,23.354,23.453,11.8002,62.5918,37.0438,58.9684,62.1461,11.8008
2119.000,35.00,23.354,23.417,11.7906,62.5596,37.0111,58.9361,62.1244,11.8005
2120.000,35.00,23.354,23.415,11.8125,62.5274,36.9785,58.9039,62.1646,11.8017
2121.000,35.00,23.354,23.553,11.7949,62.4952,36.9458,58.8716,61.8694,11.7899
2122.000,35.00,23.354,23.494,11.8037,62.4630,36.9131,58.8393,62.0591,11.7971
2123.000,35.00,23.354,23.397,11.7868,62.4308,36.8805,58.8070,61.9081,11.7934
2124.000,35.00,23.354,23.352,11.7990,62.3987,36.8478,58.7747,61.8207,11.7911
2125.000,35.00,23.354,23.421,11.7870,62.3665,36.8151,58.7424,61.7540,11.7880
2126.000,35.00,23.354,23.372,11.7747,62.3343,36.7824,58.7101,61.7241,11.7877
2127.000,35.00,23.354,23.619,11.7677,62.3021,36.7497,58.6778,61.6061,11.7806
2128.000,35.00,-38.659,-38.552,12.6326,62.2703,36.7175,58.6460,61.7642,12.6256
2129.000,31.50,-35.521,-35.364,12.6166,62.3219,36.7689,58.6974,62.2084,12.6276
2130.000,28.00,-32.153,-32.162,12.5985,62.3689,36.8157,58.7442,62.1053,12.6081
2131.000,24.50,-28.581,-28.603,12.6020,62.4111,36.8577,58.7862,62.4429,12.5958
2132.000,21.00,-24.830,-24.710,12.5581,62.4482,36.8946,58.8231,62.3754,12.5624
2133.000,17.50,-20.926,-20.836,12.5294,62.4800,36.9262,58.8547,62.5309,12.5341
2134.000,14.00,-16.894,-16.728,12.4958,62.5062,36.9523,58.8809,62.3539,12.4887
2135.000,10.50,-12.760,-12.685,12.4589,62.5268,36.9727,58.9013,62.4273,12.4500
2136.000,7.00,-8.549,-8.327,12.3875,62.5416,36.9873,58.9159,62.3399,12.3990
2137.000,3.50,-4.287,-4.051,12.3621,62.5505,36.9961,58.9246,62.4416,12.3528
2138.000,0.00,0.000,0.203,12.2805,62.5535,36.9989,56.0202,62.3987,12.2996
2139.000,0.00,0.000,0.102,12.3024,62.5535,36.9987,53.7021,62.3499,12.3037
2140.000,0.00,0.000,0.146,12.2960,62.5535,36.9986,53.3190,62.2060,12.3026
2141.000,0.00,0.000,0.219,12.3195,62.5535,36.9985,54.1397,62.4558,12.3141
2142.000,0.00,0.000,0.210,12.3079,62.5535,36.9984,54.2745,62.3476,12.3145
2143.000,0.00,0.000,0.056,12.3380,62.5535,36.9982,55.0412,62.5692,12.3278
2144.000,0.00,0.000,0.076,12.3338,62.5535,36.9981,54.8352,62.3277,12.3230
2145.000,0.00,0.000,0.107,12.3312,62.5535,36.9980,55.5399,62.5427,12.3333
2146.000,0.00,0.000,0.145,12.3429,62.5535,36.9979,55.4363,62.3397,12.3292
2147.000,0.00,0.000,0.083,12.3437,62.5535,36.9977,55.7066,62.3601,12.3339
2148.000,0.00,0.000,0.044,12.3353,62.5535,36.9976,56.3521,62.5474,12.3438
2149.000,0.00,0.000,0.121,12.3313,62.5535,36.9975,56.2175,62.3385,12.3387
2150.000,0.00,0.000,0.118,12.3425,62.5535,36.9974,56.6403,62.4645,12.3458
2151.000,0.00,0.000,0.179,12.3613,62.5535,36.9972,57.2567,62.6103,12.3525
2152.000,0.00,0.000,0.234,12.3473,62.5535,36.9971,56.7871,62.3201,12.3445
2153.000,0.00,0.000,0.034,12.3720,62.5535,36.9970,57.2609,62.4869,12.3554
2154.000,0.00,0.000,0.085,12.3637,62.5535,36.9968,57.5553,62.5012,12.3576
2155.000,0.00,0.000,0.189,12.3730,62.5535,36.9967,57.8766,62.5944,12.3616
2156.000,0.00,0.000,0.081,12.3570,62.5535,36.9966,58.2195,62.6204,12.3661
2157.000,3.75,13.001,13.066,12.1824,62.5444,36.9873,58.1157,62.3077,12.1791
2158.000,7.50,26.063,26.219,11.9902,62.5172,36.9600,58.0884,62.1641,11.9892
2159.000,11.25,39.249,39.358,11.8079,62.4719,36.9145,58.0428,62.0888,11.7955
2160.000,15.00,7.089,7.154,12.2171,62.4088,36.8511,57.9795,62.0204,12.2085
2161.000,15.00,7.089,7.075,12.2067,62.3992,36.8410,57.9697,62.1800,12.2154
2162.000,15.00,7.089,7.077,12.2011,62.3897,36.8309,57.9599,62.1174,12.2137
2163.000,15.00,7.089,7.174,12.2065,62.3802,36.8208,57.9501,62.0336,12.2100
2164.000,15.00,7.089,7.312,12.2157,62.3706,36.8107,57.9403,62.0750,12.2100
2165.000,15.00,7.089,7.106,12.2336,62.3611,36.8006,57.9305,62.2490,12.2191
2166.000,15.00,7.089,7.080,12.2222,62.3516,36.7905,57.9207,62.2644,12.2202
2167.000,15.00,7.089,7.203,12.2052,62.3420,36.7804,57.9109,62.1973,12.2166
2168.000,15.00,-14.961,-14.825,12.5170,62.3326,36.7705,57.9012,62.0921,12.5108
2169.000,12.00,-12.065,-11.836,12.5047,62.3514,36.7891,57.9197,62.6167,12.4986
2170.000,9.00,-9.105,-8.982,12.4571,62.3661,36.8036,57.9343,62.3898,12.4609
2171.000,6.00,-6.097,-6.056,12.4160,62.3766,36.8140,57.9446,62.3089,12.4254
2172.000,3.00,-3.057,-2.918,12.3703,62.3830,36.8201,57.9508,62.3411,12.3892
2173.000,0.00,0.000,0.245,12.3608,62.3851,36.8221,57.7067,62.3134,12.3488
2174.000,0.00,0.000,0.192,12.3482,62.3851,36.8219,57.3430,62.2965,12.3514
2175.000,0.00,0.000,0.161,12.3508,62.3851,36.8218,57.3225,62.2231,12.3516
2176.000,0.00,0.000,0.114,12.3550,62.3851,36.8217,57.5888,62.3041,12.3573
2177.000,0.00,0.000,0.132,12.3790,62.3851,36.8216,58.2661,62.5434,12.3672
2178.000,0.00,0.000,0.157,12.3783,62.3851,36.8214,58.1918,62.4409,12.3655
2179.000,0.00,0.000,0.022,12.3501,62.3851,36.8213,58.1641,62.2865,12.3640
2180.000,0.00,0.000,0.095,12.3585,62.3851,36.8212,58.0823,62.1765,12.3612
2181.000,0.00,0.000,0.114,12.3598,62.3851,36.8211,58.4297,62.2739,12.3660
2182.000,0.00,0.000,0.125,12.3870,62.3851,36.8210,58.8081,62.4335,12.3730
2183.000,0.00,0.000,0.218,12.3753,62.3851,36.8208,59.0519,62.4666,12.3744
