Time [s],xung,SysTick,Task_SOC.c,Task_Voltage.c,Task_CAN.c,Task_Temperature.c,Channel 6,Channel 7
21.718219375,0,0,1,0,0,0,1,1
21.718245375,0,0,0,0,0,0,1,1
21.719207792,1,0,0,0,0,0,1,1
21.719208292,0,0,0,0,0,0,1,1
21.720207792,1,0,0,0,0,0,1,1
21.720208333,0,0,0,0,0,0,1,1
21.721207792,1,0,0,0,0,0,1,1
21.721208333,0,0,0,0,0,0,1,1
21.722207833,1,0,0,0,0,0,1,1
21.722208333,0,0,0,0,0,0,1,1
21.723207833,1,0,0,0,0,0,1,1
21.723208333,0,0,0,0,0,0,1,1
21.723209000,0,1,0,0,0,0,1,1
21.723209500,0,0,0,0,0,0,1,1
21.723219167,0,0,1,0,0,0,1,1
21.723245167,0,0,0,0,0,0,1,1
21.724207833,1,0,0,0,0,0,1,1
21.724208333,0,0,0,0,0,0,1,1
21.725207833,1,0,0,0,0,0,1,1
21.725208375,0,0,0,0,0,0,1,1
21.726207875,1,0,0,0,0,0,1,1
21.726208375,0,0,0,0,0,0,1,1
21.727207875,1,0,0,0,0,0,1,1
21.727208375,0,0,0,0,0,0,1,1
21.728207875,1,0,0,0,0,0,1,1
21.728208375,0,0,0,0,0,0,1,1
21.728209042,0,1,0,0,0,0,1,1
21.728209583,0,0,0,0,0,0,1,1
21.728219542,0,0,1,0,0,0,1,1
21.728245542,0,0,0,0,0,0,1,1
21.729207875,1,0,0,0,0,0,1,1
21.729208375,0,0,0,0,0,0,1,1
21.730207875,1,0,0,0,0,0,1,1
21.730208417,0,0,0,0,0,0,1,1
21.731207917,1,0,0,0,0,0,1,1
21.731208417,0,0,0,0,0,0,1,1
21.732207917,1,0,0,0,0,0,1,1
21.732208417,0,0,0,0,0,0,1,1
21.733207917,1,0,0,0,0,0,1,1
21.733208417,0,0,0,0,0,0,1,1
21.733209083,0,1,0,0,0,0,1,1
21.733209625,0,0,0,0,0,0,1,1
21.733219375,0,0,1,0,0,0,1,1
21.733245375,0,0,0,0,0,0,1,1
21.734207917,1,0,0,0,0,0,1,1
21.734208417,0,0,0,0,0,0,1,1
21.735207917,1,0,0,0,0,0,1,1
21.735208458,0,0,0,0,0,0,1,1
21.736207958,1,0,0,0,0,0,1,1
21.736208458,0,0,0,0,0,0,1,1
21.737207958,1,0,0,0,0,0,1,1
21.737208458,0,0,0,0,0,0,1,1
21.738207958,1,0,0,0,0,0,1,1
21.738208458,0,0,0,0,0,0,1,1
21.738209125,0,1,0,0,0,0,1,1
21.738209667,0,0,0,0,0,0,1,1
21.738219167,0,0,1,0,0,0,1,1
21.738245167,0,0,0,0,0,0,1,1
21.739207958,1,0,0,0,0,0,1,1
21.739208458,0,0,0,0,0,0,1,1
21.740207958,1,0,0,0,0,0,1,1
21.740208500,0,0,0,0,0,0,1,1
21.741208000,1,0,0,0,0,0,1,1
21.741208500,0,0,0,0,0,0,1,1
21.742208000,1,0,0,0,0,0,1,1
21.742208500,0,0,0,0,0,0,1,1
21.743208000,1,0,0,0,0,0,1,1
21.743208500,0,0,0,0,0,0,1,1
21.743209167,0,1,0,0,0,0,1,1
21.743209708,0,0,0,0,0,0,1,1
21.743219583,0,0,1,0,0,0,1,1
21.743245583,0,0,0,0,0,0,1,1
21.744208000,1,0,0,0,0,0,1,1
21.744208542,0,0,0,0,0,0,1,1
21.745208000,1,0,0,0,0,0,1,1
21.745208542,0,0,0,0,0,0,1,1
21.746208042,1,0,0,0,0,0,1,1
21.746208542,0,0,0,0,0,0,1,1
21.747208042,1,0,0,0,0,0,1,1
21.747208542,0,0,0,0,0,0,1,1
21.748208042,1,0,0,0,0,0,1,1
21.748208542,0,0,0,0,0,0,1,1
21.748209208,0,1,0,0,0,0,1,1
21.748209750,0,0,0,0,0,0,1,1
21.748219375,0,0,1,0,0,0,1,1
21.748245375,0,0,0,0,0,0,1,1
21.749208042,1,0,0,0,0,0,1,1
21.749208583,0,0,0,0,0,0,1,1
21.750208042,1,0,0,0,0,0,1,1
21.750208583,0,0,0,0,0,0,1,1
21.751208083,1,0,0,0,0,0,1,1
21.751208583,0,0,0,0,0,0,1,1
21.752208083,1,0,0,0,0,0,1,1
21.752208583,0,0,0,0,0,0,1,1
21.753208083,1,0,0,0,0,0,1,1
21.753208583,0,0,0,0,0,0,1,1
21.753209250,0,1,0,0,0,0,1,1
21.753209792,0,0,0,0,0,0,1,1
21.753220208,0,0,1,0,0,0,1,1
21.753246208,0,0,0,0,0,0,1,1
21.754208083,1,0,0,0,0,0,1,1
21.754208625,0,0,0,0,0,0,1,1
21.755208083,1,0,0,0,0,0,1,1
21.755208625,0,0,0,0,0,0,1,1
21.756208125,1,0,0,0,0,0,1,1
21.756208625,0,0,0,0,0,0,1,1
21.757208125,1,0,0,0,0,0,1,1
21.757208625,0,0,0,0,0,0,1,1
21.758208125,1,0,0,0,0,0,1,1
21.758208625,0,0,0,0,0,0,1,1
21.758209292,0,1,0,0,0,0,1,1
21.758209833,0,0,0,0,0,0,1,1
21.758221458,0,0,1,0,0,0,1,1
21.758247417,0,0,0,0,0,0,1,1
21.758256667,0,0,0,1,0,0,1,1
21.759208125,1,0,0,1,0,0,1,1
21.759208667,0,0,0,1,0,0,1,1
21.760208125,1,0,0,1,0,0,1,1
21.760208667,0,0,0,1,0,0,1,1
21.760568167,0,0,0,0,0,0,1,1
21.761208167,1,0,0,0,0,0,1,1
21.761208667,0,0,0,0,0,0,1,1
21.762208167,1,0,0,0,0,0,1,1
21.762208667,0,0,0,0,0,0,1,1
21.763208167,1,0,0,0,0,0,1,1
21.763208667,0,0,0,0,0,0,1,1
21.763209333,0,1,0,0,0,0,1,1
21.763209875,0,0,0,0,0,0,1,1
21.763219750,0,0,1,0,0,0,1,1
21.763266167,0,0,0,0,0,0,1,1
21.764208167,1,0,0,0,0,0,1,1
21.764208708,0,0,0,0,0,0,1,1
21.765208208,1,0,0,0,0,0,1,1
21.765208708,0,0,0,0,0,0,1,1
21.766208208,1,0,0,0,0,0,1,1
21.766208708,0,0,0,0,0,0,1,1
21.767208208,1,0,0,0,0,0,1,1
21.767208708,0,0,0,0,0,0,1,1
21.768208208,1,0,0,0,0,0,1,1
21.768208708,0,0,0,0,0,0,1,1
21.768209375,0,1,0,0,0,0,1,1
21.768209917,0,0,0,0,0,0,1,1
21.768219667,0,0,1,0,0,0,1,1
21.768245667,0,0,0,0,0,0,1,1
21.769208208,1,0,0,0,0,0,1,1
21.769208750,0,0,0,0,0,0,1,1
21.770208250,1,0,0,0,0,0,1,1
21.770208750,0,0,0,0,0,0,1,1
21.771208250,1,0,0,0,0,0,1,1
21.771208750,0,0,0,0,0,0,1,1
21.772208250,1,0,0,0,0,0,1,1
21.772208750,0,0,0,0,0,0,1,1
21.773208250,1,0,0,0,0,0,1,1
21.773208750,0,0,0,0,0,0,1,1
21.773209417,0,1,0,0,0,0,1,1
21.773209958,0,0,0,0,0,0,1,1
21.773219458,0,0,1,0,0,0,1,1
21.773245458,0,0,0,0,0,0,1,1
21.774208250,1,0,0,0,0,0,1,1
21.774208792,0,0,0,0,0,0,1,1
21.775208292,1,0,0,0,0,0,1,1
21.775208792,0,0,0,0,0,0,1,1
21.776208292,1,0,0,0,0,0,1,1
21.776208792,0,0,0,0,0,0,1,1
21.777208292,1,0,0,0,0,0,1,1
21.777208792,0,0,0,0,0,0,1,1
21.778208292,1,0,0,0,0,0,1,1
21.778208833,0,0,0,0,0,0,1,1
21.778209458,0,1,0,0,0,0,1,1
21.778210000,0,0,0,0,0,0,1,1
21.778219875,0,0,1,0,0,0,1,1
21.778245875,0,0,0,0,0,0,1,1
21.779208292,1,0,0,0,0,0,1,1
21.779208833,0,0,0,0,0,0,1,1
21.780208333,1,0,0,0,0,0,1,1
21.780208833,0,0,0,0,0,0,1,1
21.781208333,1,0,0,0,0,0,1,1
21.781208833,0,0,0,0,0,0,1,1
21.782208333,1,0,0,0,0,0,1,1
21.782208833,0,0,0,0,0,0,1,1
21.783208333,1,0,0,0,0,0,1,1
21.783208875,0,0,0,0,0,0,1,1
21.783209542,0,1,0,0,0,0,1,1
21.783210042,0,0,0,0,0,0,1,1
21.783219708,0,0,1,0,0,0,1,1
21.783245667,0,0,0,0,0,0,1,1
21.784208333,1,0,0,0,0,0,1,1
21.784208875,0,0,0,0,0,0,1,1
21.785208375,1,0,0,0,0,0,1,1
21.785208875,0,0,0,0,0,0,1,1
21.786208375,1,0,0,0,0,0,1,1
21.786208875,0,0,0,0,0,0,1,1
21.787208375,1,0,0,0,0,0,1,1
21.787208875,0,0,0,0,0,0,1,1
21.788208375,1,0,0,0,0,0,1,1
21.788208917,0,0,0,0,0,0,1,1
21.788209583,0,1,0,0,0,0,1,1
21.788210083,0,0,0,0,0,0,1,1
21.788220083,0,0,1,0,0,0,1,1
21.788246042,0,0,0,0,0,0,1,1
21.789208375,1,0,0,0,0,0,1,1
21.789208917,0,0,0,0,0,0,1,1
21.790208417,1,0,0,0,0,0,1,1
21.790208917,0,0,0,0,0,0,1,1
21.791208417,1,0,0,0,0,0,1,1
21.791208917,0,0,0,0,0,0,1,1
21.792208417,1,0,0,0,0,0,1,1
21.792208917,0,0,0,0,0,0,1,1
21.793208417,1,0,0,0,0,0,1,1
21.793208958,0,0,0,0,0,0,1,1
21.793209625,0,1,0,0,0,0,1,1
21.793210125,0,0,0,0,0,0,1,1
21.793219917,0,0,1,0,0,0,1,1
21.793245875,0,0,0,0,0,0,1,1
21.794208417,1,0,0,0,0,0,1,1
21.794208958,0,0,0,0,0,0,1,1
21.795208458,1,0,0,0,0,0,1,1
21.795208958,0,0,0,0,0,0,1,1
21.796208458,1,0,0,0,0,0,1,1
21.796208958,0,0,0,0,0,0,1,1
21.797208458,1,0,0,0,0,0,1,1
21.797208958,0,0,0,0,0,0,1,1
21.798208458,1,0,0,0,0,0,1,1
21.798209000,0,0,0,0,0,0,1,1
21.798209667,0,1,0,0,0,0,1,1
21.798210167,0,0,0,0,0,0,1,1
21.798219708,0,0,1,0,0,0,1,1
21.798245667,0,0,0,0,0,0,1,1
21.799208500,1,0,0,0,0,0,1,1
21.799209000,0,0,0,0,0,0,1,1
21.800208500,1,0,0,0,0,0,1,1
21.800209000,0,0,0,0,0,0,1,1
21.801208500,1,0,0,0,0,0,1,1
21.801209000,0,0,0,0,0,0,1,1
21.802208500,1,0,0,0,0,0,1,1
21.802209000,0,0,0,0,0,0,1,1
21.803208500,1,0,0,0,0,0,1,1
21.803209042,0,0,0,0,0,0,1,1
21.803209708,0,1,0,0,0,0,1,1
21.803210208,0,0,0,0,0,0,1,1
21.803220583,0,0,1,0,0,0,1,1
21.803246542,0,0,0,0,0,0,1,1
21.804208542,1,0,0,0,0,0,1,1
21.804209042,0,0,0,0,0,0,1,1
21.805208542,1,0,0,0,0,0,1,1
21.805209042,0,0,0,0,0,0,1,1
21.806208542,1,0,0,0,0,0,1,1
21.806209042,0,0,0,0,0,0,1,1
21.807208542,1,0,0,0,0,0,1,1
21.807209042,0,0,0,0,0,0,1,1
21.808208542,1,0,0,0,0,0,1,1
21.808209083,0,0,0,0,0,0,1,1
21.808209750,0,1,0,0,0,0,1,1
21.808210250,0,0,0,0,0,0,1,1
21.808221833,0,0,1,0,0,0,1,1
21.808247792,0,0,0,0,0,0,1,1
21.808257042,0,0,0,1,0,0,1,1
21.809208583,1,0,0,1,0,0,1,1
21.809209083,0,0,0,1,0,0,1,1
21.810208583,1,0,0,1,0,0,1,1
21.810209083,0,0,0,1,0,0,1,1
21.810568542,0,0,0,0,0,0,1,1
21.811208583,1,0,0,0,0,0,1,1
21.811209083,0,0,0,0,0,0,1,1
21.812208583,1,0,0,0,0,0,1,1
21.812209125,0,0,0,0,0,0,1,1
21.813208583,1,0,0,0,0,0,1,1
21.813209125,0,0,0,0,0,0,1,1
21.813209792,0,1,0,0,0,0,1,1
21.813210292,0,0,0,0,0,0,1,1
21.813220083,0,0,1,0,0,0,1,1
21.813266500,0,0,0,0,0,0,1,1
21.814208625,1,0,0,0,0,0,1,1
21.814209125,0,0,0,0,0,0,1,1
21.815208625,1,0,0,0,0,0,1,1
21.815209125,0,0,0,0,0,0,1,1
21.816208625,1,0,0,0,0,0,1,1
21.816209125,0,0,0,0,0,0,1,1
21.817208625,1,0,0,0,0,0,1,1
21.817209167,0,0,0,0,0,0,1,1
21.818208625,1,0,0,0,0,0,1,1
21.818209167,0,0,0,0,0,0,1,1
21.818209833,0,1,0,0,0,0,1,1
21.818210333,0,0,0,0,0,0,1,1
21.818220000,0,0,1,0,0,0,1,1
21.818245958,0,0,0,0,0,0,1,1
21.819208667,1,0,0,0,0,0,1,1
21.819209167,0,0,0,0,0,0,1,1
21.820208667,1,0,0,0,0,0,1,1
21.820209167,0,0,0,0,0,0,1,1
21.821208667,1,0,0,0,0,0,1,1
21.821209167,0,0,0,0,0,0,1,1
21.822208667,1,0,0,0,0,0,1,1
21.822209208,0,0,0,0,0,0,1,1
21.823208667,1,0,0,0,0,0,1,1
21.823209208,0,0,0,0,0,0,1,1
21.823209875,0,1,0,0,0,0,1,1
21.823210375,0,0,0,0,0,0,1,1
21.823220375,0,0,1,0,0,0,1,1
21.823246333,0,0,0,0,0,0,1,1
21.824208708,1,0,0,0,0,0,1,1
21.824209208,0,0,0,0,0,0,1,1
21.825208708,1,0,0,0,0,0,1,1
21.825209208,0,0,0,0,0,0,1,1
21.826208708,1,0,0,0,0,0,1,1
21.826209208,0,0,0,0,0,0,1,1
21.827208708,1,0,0,0,0,0,1,1
21.827209250,0,0,0,0,0,0,1,1
21.828208708,1,0,0,0,0,0,1,1
21.828209250,0,0,0,0,0,0,1,1
21.828209917,0,1,0,0,0,0,1,1
21.828210417,0,0,0,0,0,0,1,1
21.828220208,0,0,1,0,0,0,1,1
21.828246167,0,0,0,0,0,0,1,1
21.829208750,1,0,0,0,0,0,1,1
21.829209250,0,0,0,0,0,0,1,1
21.830208750,1,0,0,0,0,0,1,1
21.830209250,0,0,0,0,0,0,1,1
21.831208750,1,0,0,0,0,0,1,1
21.831209250,0,0,0,0,0,0,1,1
21.832208750,1,0,0,0,0,0,1,1
21.832209292,0,0,0,0,0,0,1,1
21.833208792,1,0,0,0,0,0,1,1
21.833209292,0,0,0,0,0,0,1,1
21.833209958,0,1,0,0,0,0,1,1
21.833210458,0,0,0,0,0,0,1,1
21.833220000,0,0,1,0,0,0,1,1
21.833245958,0,0,0,0,0,0,1,1
21.834208792,1,0,0,0,0,0,1,1
21.834209292,0,0,0,0,0,0,1,1
21.835208792,1,0,0,0,0,0,1,1
21.835209292,0,0,0,0,0,0,1,1
21.836208792,1,0,0,0,0,0,1,1
21.836209292,0,0,0,0,0,0,1,1
21.837208792,1,0,0,0,0,0,1,1
21.837209333,0,0,0,0,0,0,1,1
21.838208833,1,0,0,0,0,0,1,1
21.838209333,0,0,0,0,0,0,1,1
21.838210000,0,1,0,0,0,0,1,1
21.838210500,0,0,0,0,0,0,1,1
21.838220417,0,0,1,0,0,0,1,1
21.838246375,0,0,0,0,0,0,1,1
21.839208833,1,0,0,0,0,0,1,1
21.839209333,0,0,0,0,0,0,1,1
21.840208833,1,0,0,0,0,0,1,1
21.840209333,0,0,0,0,0,0,1,1
21.841208833,1,0,0,0,0,0,1,1
21.841209333,0,0,0,0,0,0,1,1
21.842208833,1,0,0,0,0,0,1,1
21.842209375,0,0,0,0,0,0,1,1
21.843208875,1,0,0,0,0,0,1,1
21.843209375,0,0,0,0,0,0,1,1
21.843210042,0,1,0,0,0,0,1,1
21.843210542,0,0,0,0,0,0,1,1
21.843220208,0,0,1,0,0,0,1,1
21.843246167,0,0,0,0,0,0,1,1
21.844208875,1,0,0,0,0,0,1,1
21.844209375,0,0,0,0,0,0,1,1
21.845208875,1,0,0,0,0,0,1,1
21.845209375,0,0,0,0,0,0,1,1
21.846208875,1,0,0,0,0,0,1,1
21.846209417,0,0,0,0,0,0,1,1
21.847208875,1,0,0,0,0,0,1,1
21.847209417,0,0,0,0,0,0,1,1
21.848208917,1,0,0,0,0,0,1,1
21.848209417,0,0,0,0,0,0,1,1
21.848210083,0,1,0,0,0,0,1,1
21.848210583,0,0,0,0,0,0,1,1
21.848220583,0,0,1,0,0,0,1,1
21.848246542,0,0,0,0,0,0,1,1
21.849208917,1,0,0,0,0,0,1,1
21.849209417,0,0,0,0,0,0,1,1
21.850208917,1,0,0,0,0,0,1,1
21.850209417,0,0,0,0,0,0,1,1
21.851208917,1,0,0,0,0,0,1,1
21.851209458,0,0,0,0,0,0,1,1
21.852208917,1,0,0,0,0,0,1,1
21.852209458,0,0,0,0,0,0,1,1
21.853208958,1,0,0,0,0,0,1,1
21.853209458,0,0,0,0,0,0,1,1
21.853210125,0,1,0,0,0,0,1,1
21.853210625,0,0,0,0,0,0,1,1
21.853220875,0,0,1,0,0,0,1,1
21.853246833,0,0,0,0,0,0,1,1
21.854208958,1,0,0,0,0,0,1,1
21.854209458,0,0,0,0,0,0,1,1
21.855208958,1,0,0,0,0,0,1,1
21.855209458,0,0,0,0,0,0,1,1
21.856208958,1,0,0,0,0,0,1,1
21.856209500,0,0,0,0,0,0,1,1
21.857208958,1,0,0,0,0,0,1,1
21.857209500,0,0,0,0,0,0,1,1
21.858209000,1,0,0,0,0,0,1,1
21.858209500,0,0,0,0,0,0,1,1
21.858210167,0,1,0,0,0,0,1,1
21.858210667,0,0,0,0,0,0,1,1
21.858222750,0,0,1,0,0,0,1,1
21.858248708,0,0,0,0,0,0,1,1
21.858257958,0,0,0,1,0,0,1,1
21.859209000,1,0,0,1,0,0,1,1
21.859209500,0,0,0,1,0,0,1,1
21.860209000,1,0,0,1,0,0,1,1
21.860209500,0,0,0,1,0,0,1,1
21.860568833,0,0,0,0,0,0,1,1
21.861209000,1,0,0,0,0,0,1,1
21.861209542,0,0,0,0,0,0,1,1
21.862209042,1,0,0,0,0,0,1,1
21.862209542,0,0,0,0,0,0,1,1
21.863209042,1,0,0,0,0,0,1,1
21.863209542,0,0,0,0,0,0,1,1
21.863210208,0,1,0,0,0,0,1,1
21.863210708,0,0,0,0,0,0,1,1
21.863220375,0,0,1,0,0,0,1,1
21.863266792,0,0,0,0,0,0,1,1
21.864209042,1,0,0,0,0,0,1,1
21.864209542,0,0,0,0,0,0,1,1
21.865209042,1,0,0,0,0,0,1,1
21.865209542,0,0,0,0,0,0,1,1
21.866209042,1,0,0,0,0,0,1,1
21.866209583,0,0,0,0,0,0,1,1
21.867209083,1,0,0,0,0,0,1,1
21.867209583,0,0,0,0,0,0,1,1
21.868209083,1,0,0,0,0,0,1,1
21.868209583,0,0,0,0,0,0,1,1
21.868210250,0,1,0,0,0,0,1,1
21.868210750,0,0,0,0,0,0,1,1
21.868220292,0,0,1,0,0,0,1,1
21.868246250,0,0,0,0,0,0,1,1
21.869209083,1,0,0,0,0,0,1,1
21.869209583,0,0,0,0,0,0,1,1
21.870209083,1,0,0,0,0,0,1,1
21.870209583,0,0,0,0,0,0,1,1
21.871209083,1,0,0,0,0,0,1,1
21.871209625,0,0,0,0,0,0,1,1
21.872209125,1,0,0,0,0,0,1,1
21.872209625,0,0,0,0,0,0,1,1
21.873209125,1,0,0,0,0,0,1,1
21.873209625,0,0,0,0,0,0,1,1
21.873210292,0,1,0,0,0,0,1,1
21.873210792,0,0,0,0,0,0,1,1
21.873220708,0,0,1,0,0,0,1,1
21.873246667,0,0,0,0,0,0,1,1
21.874209125,1,0,0,0,0,0,1,1
21.874209625,0,0,0,0,0,0,1,1
21.875209125,1,0,0,0,0,0,1,1
21.875209625,0,0,0,0,0,0,1,1
21.876209125,1,0,0,0,0,0,1,1
21.876209667,0,0,0,0,0,0,1,1
21.877209167,1,0,0,0,0,0,1,1
21.877209667,0,0,0,0,0,0,1,1
21.878209167,1,0,0,0,0,0,1,1
21.878209667,0,0,0,0,0,0,1,1
21.878210333,0,1,0,0,0,0,1,1
21.878210833,0,0,0,0,0,0,1,1
21.878220500,0,0,1,0,0,0,1,1
21.878246458,0,0,0,0,0,0,1,1
21.879209167,1,0,0,0,0,0,1,1
21.879209667,0,0,0,0,0,0,1,1
21.880209167,1,0,0,0,0,0,1,1
21.880209708,0,0,0,0,0,0,1,1
21.881209167,1,0,0,0,0,0,1,1
21.881209708,0,0,0,0,0,0,1,1
21.882209208,1,0,0,0,0,0,1,1
21.882209708,0,0,0,0,0,0,1,1
21.883209208,1,0,0,0,0,0,1,1
21.883209708,0,0,0,0,0,0,1,1
21.883210375,0,1,0,0,0,0,1,1
21.883210875,0,0,0,0,0,0,1,1
21.883220875,0,0,1,0,0,0,1,1
21.883246833,0,0,0,0,0,0,1,1
21.884209208,1,0,0,0,0,0,1,1
21.884209708,0,0,0,0,0,0,1,1
21.885209208,1,0,0,0,0,0,1,1
21.885209750,0,0,0,0,0,0,1,1
21.886209208,1,0,0,0,0,0,1,1
21.886209750,0,0,0,0,0,0,1,1
21.887209250,1,0,0,0,0,0,1,1
21.887209750,0,0,0,0,0,0,1,1
21.888209250,1,0,0,0,0,0,1,1
21.888209750,0,0,0,0,0,0,1,1
21.888210417,0,1,0,0,0,0,1,1
21.888210917,0,0,0,0,0,0,1,1
21.888220708,0,0,1,0,0,0,1,1
21.888246667,0,0,0,0,0,0,1,1
21.889209250,1,0,0,0,0,0,1,1
21.889209750,0,0,0,0,0,0,1,1
21.890209250,1,0,0,0,0,0,1,1
21.890209792,0,0,0,0,0,0,1,1
21.891209250,1,0,0,0,0,0,1,1
21.891209792,0,0,0,0,0,0,1,1
21.892209292,1,0,0,0,0,0,1,1
21.892209792,0,0,0,0,0,0,1,1
21.893209292,1,0,0,0,0,0,1,1
21.893209792,0,0,0,0,0,0,1,1
21.893210458,0,1,0,0,0,0,1,1
21.893211000,0,0,0,0,0,0,1,1
21.893220500,0,0,1,0,0,0,1,1
21.893246500,0,0,0,0,0,0,1,1
21.894209292,1,0,0,0,0,0,1,1
21.894209792,0,0,0,0,0,0,1,1
21.895209292,1,0,0,0,0,0,1,1
21.895209833,0,0,0,0,0,0,1,1
21.896209333,1,0,0,0,0,0,1,1
21.896209833,0,0,0,0,0,0,1,1
21.897209333,1,0,0,0,0,0,1,1
21.897209833,0,0,0,0,0,0,1,1
21.898209333,1,0,0,0,0,0,1,1
21.898209833,0,0,0,0,0,0,1,1
21.898210500,0,1,0,0,0,0,1,1
21.898211042,0,0,0,0,0,0,1,1
21.898220917,0,0,1,0,0,0,1,1
21.898246917,0,0,0,0,0,0,1,1
21.899209333,1,0,0,0,0,0,1,1
21.899209833,0,0,0,0,0,0,1,1
21.900209333,1,0,0,0,0,0,1,1
21.900209875,0,0,0,0,0,0,1,1
21.901209375,1,0,0,0,0,0,1,1
21.901209875,0,0,0,0,0,0,1,1
21.902209375,1,0,0,0,0,0,1,1
21.902209875,0,0,0,0,0,0,1,1
21.903209375,1,0,0,0,0,0,1,1
21.903209875,0,0,0,0,0,0,1,1
21.903210542,0,1,0,0,0,0,1,1
21.903211083,0,0,0,0,0,0,1,1
21.903221167,0,0,1,0,0,0,1,1
21.903247167,0,0,0,0,0,0,1,1
21.904209375,1,0,0,0,0,0,1,1
21.904209875,0,0,0,0,0,0,1,1
21.905209375,1,0,0,0,0,0,1,1
21.905209917,0,0,0,0,0,0,1,1
21.906209417,1,0,0,0,0,0,1,1
21.906209917,0,0,0,0,0,0,1,1
21.907209417,1,0,0,0,0,0,1,1
21.907209917,0,0,0,0,0,0,1,1
21.908209417,1,0,0,0,0,0,1,1
21.908209917,0,0,0,0,0,0,1,1
21.908210583,0,1,0,0,0,0,1,1
21.908211125,0,0,0,0,0,0,1,1
21.908223083,0,0,1,0,0,0,1,1
21.908249042,0,0,0,0,0,0,1,1
21.908258292,0,0,0,1,0,0,1,1
21.909209417,1,0,0,1,0,0,1,1
21.909209917,0,0,0,1,0,0,1,1
21.910209417,1,0,0,1,0,0,1,1
21.910209958,0,0,0,1,0,0,1,1
21.910569167,0,0,0,0,0,0,1,1
21.911209458,1,0,0,0,0,0,1,1
21.911209958,0,0,0,0,0,0,1,1
21.912209458,1,0,0,0,0,0,1,1
21.912209958,0,0,0,0,0,0,1,1
21.913209458,1,0,0,0,0,0,1,1
21.913209958,0,0,0,0,0,0,1,1
21.913210625,0,1,0,0,0,0,1,1
21.913211167,0,0,0,0,0,0,1,1
21.913220708,0,0,1,0,0,0,1,1
21.913267125,0,0,0,0,0,0,1,1
21.914209458,1,0,0,0,0,0,1,1
21.914210000,0,0,0,0,0,0,1,1
21.915209458,1,0,0,0,0,0,1,1
21.915210000,0,0,0,0,0,0,1,1
21.916209500,1,0,0,0,0,0,1,1
21.916210000,0,0,0,0,0,0,1,1
21.917209500,1,0,0,0,0,0,1,1
21.917210000,0,0,0,0,0,0,1,1
21.918209500,1,0,0,0,0,0,1,1
21.918210000,0,0,0,0,0,0,1,1
21.918210667,0,1,0,0,0,0,1,1
21.918211208,0,0,0,0,0,0,1,1
21.918220625,0,0,1,0,0,0,1,1
21.918246583,0,0,0,0,0,0,1,1
21.919209500,1,0,0,0,0,0,1,1
21.919210042,0,0,0,0,0,0,1,1
21.920209500,1,0,0,0,0,0,1,1
21.920210042,0,0,0,0,0,0,1,1
21.921209542,1,0,0,0,0,0,1,1
21.921210042,0,0,0,0,0,0,1,1
21.922209542,1,0,0,0,0,0,1,1
21.922210042,0,0,0,0,0,0,1,1
21.923209542,1,0,0,0,0,0,1,1
21.923210042,0,0,0,0,0,0,1,1
21.923210708,0,1,0,0,0,0,1,1
21.923211250,0,0,0,0,0,0,1,1
21.923221000,0,0,1,0,0,0,1,1
21.923247000,0,0,0,0,0,0,1,1
21.924209542,1,0,0,0,0,0,1,1
21.924210083,0,0,0,0,0,0,1,1
21.925209542,1,0,0,0,0,0,1,1
21.925210083,0,0,0,0,0,0,1,1
21.926209583,1,0,0,0,0,0,1,1
21.926210083,0,0,0,0,0,0,1,1
21.927209583,1,0,0,0,0,0,1,1
21.927210083,0,0,0,0,0,0,1,1
21.928209583,1,0,0,0,0,0,1,1
21.928210083,0,0,0,0,0,0,1,1
21.928210750,0,1,0,0,0,0,1,1
21.928211292,0,0,0,0,0,0,1,1
21.928220792,0,0,1,0,0,0,1,1
21.928246792,0,0,0,0,0,0,1,1
21.929209583,1,0,0,0,0,0,1,1
21.929210125,0,0,0,0,0,0,1,1
21.930209625,1,0,0,0,0,0,1,1
21.930210125,0,0,0,0,0,0,1,1
21.931209625,1,0,0,0,0,0,1,1
21.931210125,0,0,0,0,0,0,1,1
21.932209625,1,0,0,0,0,0,1,1
21.932210125,0,0,0,0,0,0,1,1
21.933209625,1,0,0,0,0,0,1,1
21.933210125,0,0,0,0,0,0,1,1
21.933210792,0,1,0,0,0,0,1,1
21.933211333,0,0,0,0,0,0,1,1
21.933221208,0,0,1,0,0,0,1,1
21.933247208,0,0,0,0,0,0,1,1
21.934209625,1,0,0,0,0,0,1,1
21.934210167,0,0,0,0,0,0,1,1
21.935209667,1,0,0,0,0,0,1,1
21.935210167,0,0,0,0,0,0,1,1
21.936209667,1,0,0,0,0,0,1,1
21.936210167,0,0,0,0,0,0,1,1
21.937209667,1,0,0,0,0,0,1,1
21.937210167,0,0,0,0,0,0,1,1
21.938209667,1,0,0,0,0,0,1,1
21.938210167,0,0,0,0,0,0,1,1
21.938210833,0,1,0,0,0,0,1,1
21.938211375,0,0,0,0,0,0,1,1
21.938221000,0,0,1,0,0,0,1,1
21.938247000,0,0,0,0,0,0,1,1
21.939209667,1,0,0,0,0,0,1,1
21.939210208,0,0,0,0,0,0,1,1
21.940209708,1,0,0,0,0,0,1,1
21.940210208,0,0,0,0,0,0,1,1
21.941209708,1,0,0,0,0,0,1,1
21.941210208,0,0,0,0,0,0,1,1
21.942209708,1,0,0,0,0,0,1,1
